40000.000	1.000	3.119	-16.0
45686.943	1.000	3.075	-23.0
52182.418	1.001	2.861	-34.3
59601.379	1.002	2.551	-46.0
68075.120	1.001	2.227	-57.0
77753.603	1.000	1.949	-65.0
88808.110	1.002	1.712	-71.0
101434.276	1.003	1.487	-78.0
115855.549	1.003	1.295	-84.0
132327.146	1.002	1.104	-88.0
151140.568	1.002	98999999999999993426744560981400092672.000	-79.0
172628.762	1.001	98999999999999993426744560981400092672.000	-89.0
197172.010	1.001	98999999999999993426744560981400092672.000	-97.0
225204.658	1.001	0.589	-108.0
257222.808	1.003	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
293793.092	1.002	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
335562.705	1.003	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
383270.852	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
437761.837	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.002	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.000	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.000	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.000	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.000	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.002	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.000	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.002	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.002	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.001	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.000	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
