1000.000	0.998	3.074	0.3
1078.190	0.997	3.074	0.0
1162.493	0.997	3.077	0.0
1253.387	0.998	3.077	0.0
1351.389	0.998	3.074	0.0
1457.054	0.997	3.077	0.0
1570.980	0.998	3.077	0.0
1693.814	0.997	3.077	0.0
1826.252	0.998	3.077	0.0
1969.046	0.998	3.077	0.0
2123.005	0.997	3.077	0.0
2289.002	0.998	3.077	0.0
2467.978	0.998	3.077	0.0
2660.948	0.997	3.077	-0.3
2869.006	0.998	3.077	-0.3
3093.332	0.998	3.077	-0.0
3335.198	0.998	3.080	-0.0
3595.976	0.998	3.075	-0.0
3877.143	0.998	3.083	-1.0
4180.295	0.998	3.078	-0.0
4507.150	0.999	3.083	-1.0
4859.562	0.999	3.078	-1.0
5239.529	1.000	3.086	-0.6
5649.205	0.999	3.089	-1.0
6090.914	1.000	3.078	-1.1
6567.159	1.000	3.086	-1.0
7080.642	1.000	3.084	-1.0
7634.274	1.000	3.081	-1.0
8231.194	1.000	3.078	-1.0
8874.787	1.000	3.089	-2.0
9568.703	0.999	3.084	-2.0
10316.875	1.000	3.084	-2.1
11123.546	1.000	3.087	-2.2
11993.291	1.001	3.084	-2.4
12931.040	1.000	3.084	-2.0
13942.112	1.000	3.084	-3.0
15032.239	1.000	3.084	-3.0
16207.602	1.000	3.084	-3.0
17474.867	1.000	3.084	-4.0
18841.218	0.999	3.081	-4.0
20314.404	0.998	3.078	-4.0
21902.777	0.995	3.074	-4.0
23615.344	0.995	3.071	-5.0
25461.816	0.998	3.083	-5.9
27452.663	0.999	3.081	-6.6
29599.173	1.000	3.084	-8.2
31913.518	1.001	3.087	-9.0
34408.821	1.001	3.087	-11.0
37099.229	1.000	3.092	-13.0
40000.000	1.000	3.116	-16.0
40000.000	1.001	3.119	-16.0
45686.943	1.000	3.072	-23.0
52182.418	1.001	2.861	-33.7
59601.379	1.003	2.554	-46.0
68075.120	1.002	2.227	-57.0
77753.603	1.001	1.947	-64.0
88808.110	1.002	1.719	-72.0
101434.276	1.004	1.484	-78.0
115855.549	1.004	1.292	-84.0
132327.146	1.002	1.106	-89.0
151140.568	1.003	98999999999999993426744560981400092672.000	-80.0
172628.762	1.001	98999999999999993426744560981400092672.000	-89.0
197172.010	1.002	98999999999999993426744560981400092672.000	-98.0
225204.658	1.002	0.596	-107.0
257222.808	1.003	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
293793.092	1.003	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
335562.705	1.002	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
383270.852	1.002	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
437761.837	1.002	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
500000.000	1.000	98999999999999993426744560981400092672.000	98999999999999993426744560981400092672.0
