R1		Freq_tr(Hz)	V_tr(V)		DC_tr(V)	Freq_sq(Hz)	V_sq(V)		DC_sq(V)	Phase(deg)	t_rise_tr(s)	t_fall_tr(s)	t_rise_sq(s)	t_fall_sq(s)
208		1894.00		1.4000		4.7297		1895.00		8.9000		4.6980		85.30		0.000187		0.000211		0.000022		0.000026
207		1902.00		1.3900		4.7297		1900.00		8.9000		4.7060		85.30		0.000186		0.000212		0.000022		0.000026
206		1905.00		1.3900		4.7326		1906.00		8.9700		4.6980		84.90		0.000182		0.000211		0.000022		0.000026
205		1900.00		1.3900		4.7340		1908.00		8.9000		4.6980		85.10		0.000186		0.000210		0.000022		0.000026
204		1912.00		1.3700		4.7355		1913.00		8.9700		4.7190		83.20		0.000182		0.000209		0.000022		0.000026
203		1921.00		1.3700		4.7362		1916.00		8.9000		4.7060		85.20		0.000184		0.000209		0.000022		0.000026
202		1925.00		1.3800		4.7377		1921.00		8.9000		4.6940		84.10		0.000184		0.000210		0.000022		0.000026
201		1925.00		1.3700		4.7399		1925.00		8.9000		4.6940		86.10		0.000186		0.000211		0.000022		0.000026
200		1930.00		1.3700		4.7399		1928.00		8.9000		4.7020		86.10		0.000180		0.000208		0.000022		0.000026
199		1938.00		1.3600		4.7421		1933.00		8.9000		4.7020		85.10		0.000183		0.000211		0.000022		0.000026
198		1936.00		1.3700		4.7428		1938.00		8.9700		4.6940		85.40		0.000179		0.000207		0.000022		0.000026
197		1947.00		1.3500		4.7443		1942.00		8.9700		4.7060		86.20		0.000182		0.000211		0.000022		0.000026
196		1946.00		1.3500		4.7465		1946.00		8.9000		4.6940		85.20		0.000181		0.000209		0.000022		0.000026
195		1952.00		1.3600		4.7472		1952.00		8.9000		4.7060		83.20		0.000179		0.000204		0.000022		0.000026
194		1950.00		1.3500		4.7509		1954.00		8.9000		4.6980		83.90		0.000177		0.000204		0.000022		0.000026
193		1957.00		1.3500		4.7509		1959.00		8.9000		4.7110		85.60		0.000177		0.000202		0.000022		0.000026
192		1967.00		1.3500		4.7523		1963.00		8.9000		4.7060		85.40		0.000179		0.000200		0.000022		0.000026
191		1969.00		1.3500		4.7531		1968.00		8.9000		4.6940		85.30		0.000176		0.000201		0.000022		0.000026
190		1971.00		1.3300		4.7552		1971.00		8.9700		4.7020		84.50		0.000177		0.000201		0.000022		0.000026
189		1979.00		1.3300		4.7552		1976.00		8.9700		4.7020		84.70		0.000176		0.000203		0.000022		0.000026
188		1986.00		1.3300		4.7574		1980.00		8.9000		4.6980		85.50		0.000176		0.000202		0.000022		0.000026
187		1984.00		1.3200		4.7589		1984.00		8.9700		4.6890		84.10		0.000174		0.000199		0.000022		0.000026
186		1988.00		1.3300		4.7604		1989.00		8.9000		4.7020		86.10		0.000174		0.000200		0.000022		0.000026
185		1994.00		1.3300		4.7611		1994.00		8.9700		4.7060		86.50		0.000174		0.000200		0.000022		0.000026
184		2002.00		1.3200		4.7640		1997.00		8.8300		4.7020		84.60		0.000174		0.000196		0.000022		0.000026
183		1997.00		1.3100		4.7648		2001.00		8.9000		4.6940		85.70		0.000170		0.000198		0.000022		0.000026
182		2004.00		1.3100		4.7669		2006.00		8.9000		4.7110		85.30		0.000175		0.000197		0.000022		0.000026
181		2017.00		1.3100		4.7669		2011.00		8.9000		4.7060		85.00		0.000171		0.000196		0.000022		0.000026
180		2019.00		1.3200		4.7684		2016.00		8.9700		4.6940		83.30		0.000172		0.000195		0.000022		0.000026
179		2017.00		1.3000		4.7706		2019.00		8.9000		4.6980		85.70		0.000176		0.000195		0.000022		0.000026
178		2025.00		1.3000		4.7721		2025.00		8.9000		4.7110		85.10		0.000173		0.000195		0.000022		0.000026
177		2022.00		1.3100		4.7728		2030.00		8.9000		4.7020		86.10		0.000170		0.000194		0.000022		0.000026
176		2033.00		1.3000		4.7750		2033.00		8.9000		4.7190		84.70		0.000170		0.000196		0.000022		0.000026
175		2042.00		1.3100		4.7757		2039.00		8.9700		4.7060		84.70		0.000173		0.000194		0.000022		0.000026
174		2038.00		1.2900		4.7772		2046.00		8.9700		4.6980		84.50		0.000174		0.000196		0.000022		0.000026
173		2052.00		1.3000		4.7794		2049.00		8.9000		4.7150		85.40		0.000173		0.000197		0.000022		0.000026
172		2054.00		1.2800		4.7786		2053.00		8.9000		4.6940		85.90		0.000172		0.000195		0.000022		0.000026
171		2065.00		1.2800		4.7816		2060.00		8.9000		4.7020		83.80		0.000171		0.000192		0.000022		0.000026
170		2067.00		1.2800		4.7816		2064.00		8.9700		4.6890		86.20		0.000174		0.000197		0.000022		0.000026
169		2064.00		1.2800		4.7838		2068.00		8.9000		4.6980		85.00		0.000170		0.000193		0.000022		0.000026
168		2077.00		1.2600		4.7860		2071.00		8.9700		4.7110		85.20		0.000170		0.000194		0.000022		0.000026
167		2082.00		1.2800		4.7860		2080.00		8.9700		4.6940		84.90		0.000168		0.000194		0.000022		0.000026
166		2082.00		1.2600		4.7882		2084.00		8.9000		4.6980		84.70		0.000169		0.000190		0.000022		0.000026
165		2089.00		1.2600		4.7882		2089.00		8.9000		4.7060		84.50		0.000167		0.000194		0.000022		0.000026
164		2083.00		1.2500		4.7903		2095.00		8.9000		4.7020		84.80		0.000167		0.000191		0.000022		0.000026
163		2099.00		1.2500		4.7918		2097.00		8.9000		4.7230		85.50		0.000167		0.000189		0.000022		0.000026
162		2102.00		1.2500		4.7940		2104.00		8.9000		4.7020		85.60		0.000167		0.000189		0.000022		0.000026
161		2106.00		1.2500		4.7947		2109.00		8.9700		4.7060		85.50		0.000168		0.000189		0.000022		0.000026
