Rf		R3		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
67		255		551.10		8.5600		4.7030		551.30		8.3200		4.5249		94.60		0.000697		0.000747		0.000026		0.000027		8.7800		0.2200		8.7000		0.5700
69		250		551.60		8.5600		4.7237		551.30		8.3200		4.6956		95.10		0.000700		0.000753		0.000026		0.000027		8.7100		0.2200		8.7000		0.5700
71		245		552.40		8.4200		4.7403		551.60		8.3200		4.6797		94.60		0.000700		0.000750		0.000026		0.000027		8.7100		0.2900		8.7000		0.5700
73		240		551.60		8.4900		4.7527		551.70		8.3200		4.6599		95.50		0.000702		0.000748		0.000026		0.000027		8.7100		0.2900		8.7000		0.5700
75		235		552.10		8.4200		4.7693		552.10		8.3200		4.6559		95.90		0.000710		0.000729		0.000026		0.000027		8.7100		0.3500		8.7000		0.5700
77		230		552.70		8.3600		4.7817		552.50		8.3200		4.6400		96.70		0.000707		0.000739		0.000026		0.000027		8.7100		0.3500		8.7000		0.5700
79		225		553.10		8.3600		4.7983		552.90		8.3200		4.6241		97.30		0.000704		0.000728		0.000026		0.000027		8.7800		0.4200		8.7000		0.5700
82		220		551.90		8.3600		4.8149		552.40		8.3200		4.5963		96.60		0.000712		0.000727		0.000026		0.000027		8.7100		0.4200		8.7000		0.5700
84		215		553.10		8.2300		4.8273		552.90		8.3200		4.5963		98.80		0.000706		0.000734		0.000026		0.000027		8.7100		0.4900		8.7000		0.5700
86		210		553.30		8.2300		4.8481		553.20		8.3200		4.5765		97.30		0.000715		0.000719		0.000026		0.000028		8.7100		0.4900		8.7000		0.5700
88		205		554.10		8.1600		4.8605		553.80		8.3200		4.5606		98.30		0.000719		0.000721		0.000026		0.000028		8.7100		0.5500		8.7000		0.5700
91		200		553.70		8.1600		4.8729		553.50		8.3200		4.5368		97.70		0.000718		0.000715		0.000026		0.000027		8.7100		0.5500		8.7000		0.5700
93		195		554.10		8.0900		4.8895		554.00		8.3200		4.5249		98.40		0.000734		0.000709		0.000026		0.000027		8.7800		0.5500		8.7000		0.5700
96		190		553.80		8.0900		4.9020		553.60		8.3200		4.5050		99.40		0.000719		0.000702		0.000026		0.000028		8.7100		0.6200		8.7000		0.5700
98		185		554.30		8.0900		4.9186		554.30		8.3200		4.4931		99.90		0.000718		0.000694		0.000026		0.000027		8.7100		0.6900		8.7000		0.5700
101		180		554.20		8.0300		4.9351		554.00		8.3200		4.4693		99.30		0.000724		0.000695		0.000026		0.000027		8.7100		0.6900		8.6300		0.5000
103		175		554.60		8.0300		4.9517		554.40		8.3200		4.4614		101.40		0.000731		0.000702		0.000026		0.000027		8.7800		0.6900		8.7000		0.5000
106		170		553.50		8.0300		4.9642		554.20		8.3200		4.4376		100.90		0.000734		0.000701		0.000026		0.000027		8.7800		0.7500		8.7000		0.5000
108		165		554.40		8.0300		4.9807		555.20		8.3200		4.4376		101.30		0.000751		0.000701		0.000026		0.000028		8.7100		0.7500		8.7000		0.5000
111		160		554.60		7.9600		4.9932		554.70		8.3200		4.4098		102.50		0.000755		0.000696		0.000027		0.000028		8.7800		0.8200		8.7000		0.5000
114		155		554.30		7.8900		5.0098		554.60		8.3200		4.3859		103.50		0.000763		0.000697		0.000026		0.000028		8.7100		0.8200		8.7000		0.5000
117		150		554.40		7.8900		5.0263		554.30		8.3200		4.3740		102.50		0.000756		0.000687		0.000026		0.000028		8.7100		0.8800		8.7000		0.5000
120		145		554.90		7.8900		5.0388		554.10		8.3200		4.3502		103.10		0.000764		0.000686		0.000026		0.000027		8.7100		0.8800		8.6300		0.5000
122		140		554.40		7.7600		5.0554		554.90		8.3200		4.3423		104.00		0.000776		0.000679		0.000026		0.000028		8.7100		0.9500		8.6300		0.5000
125		135		554.80		7.7600		5.0719		554.80		8.3200		4.3224		103.30		0.000762		0.000676		0.000026		0.000027		8.7100		0.9500		8.7000		0.5000
128		130		554.70		7.6900		5.0844		554.70		8.3200		4.2986		103.50		0.000772		0.000685		0.000026		0.000027		8.7100		0.9500		8.6300		0.5000
131		125		554.80		7.6900		5.1010		554.80		8.3200		4.2827		104.60		0.000768		0.000667		0.000026		0.000028		8.7100		1.0200		8.7000		0.5000
135		120		553.10		7.6900		5.1134		553.80		8.3200		4.2510		105.50		0.000780		0.000675		0.000026		0.000028		8.7100		1.0200		8.7000		0.5000
138		115		554.10		7.6300		5.1300		554.00		8.3200		4.2510		106.00		0.000776		0.000667		0.000026		0.000028		8.7100		1.0800		8.7000		0.5000
