Rf		R3		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
0		105		772.30		7.6900		5.2005		772.80		8.1900		4.9655		92.60		0.000470		0.000554		0.000026		0.000027		8.7800		1.0800		8.6300		0.5700
1		100		773.00		7.6300		5.2000		772.60		8.1900		4.8822		93.30		0.000465		0.000561		0.000026		0.000027		8.7800		1.0800		8.6300		0.5700
3		95		769.00		7.5600		5.2130		769.50		8.1900		4.8623		92.20		0.000470		0.000553		0.000026		0.000027		8.7800		1.1500		8.6300		0.5700
5		90		766.60		7.5600		5.2250		766.20		8.1900		4.8703		92.10		0.000477		0.000558		0.000026		0.000027		8.7800		1.1500		8.6300		0.5700
7		85		762.70		7.6300		5.2380		763.40		8.2600		4.8663		91.20		0.000476		0.000562		0.000027		0.000027		8.7800		1.1500		8.6300		0.5700
10		80		757.60		7.5000		5.2502		757.60		8.2600		4.8584		92.90		0.000481		0.000563		0.000027		0.000027		8.7800		1.2200		8.6300		0.5700
12		75		755.30		7.5000		5.2626		755.10		8.2600		4.8703		92.20		0.000479		0.000570		0.000026		0.000028		8.7800		1.2800		8.6300		0.5700
14		70		753.20		7.4300		5.2751		753.20		8.1900		4.8742		92.10		0.000481		0.000568		0.000026		0.000027		8.7100		1.2800		8.6300		0.5700
16		65		751.70		7.3600		5.2834		751.70		8.1900		4.8742		91.80		0.000485		0.000564		0.000027		0.000027		8.7100		1.3500		8.6300		0.5700
18		60		750.50		7.3600		5.2917		750.30		8.2600		4.8822		92.00		0.000490		0.000570		0.000026		0.000027		8.7100		1.4200		8.6300		0.5700
21		55		746.90		7.3000		5.2917		747.20		8.2600		4.8703		90.80		0.000490		0.000585		0.000026		0.000027		8.7100		1.3500		8.6300		0.5700
23		50		746.90		7.3000		5.3000		747.40		8.1900		4.8861		90.80		0.000502		0.000587		0.000027		0.000027		8.7100		1.4200		8.6300		0.5700
26		45		745.80		7.2300		5.2958		745.40		8.2600		4.8822		90.90		0.000500		0.000591		0.000026		0.000027		8.7100		1.4800		8.6300		0.5700
28		40		746.30		7.2300		5.2958		746.90		8.1900		4.8941		90.60		0.000504		0.000594		0.000026		0.000028		8.7100		1.4800		8.6300		0.5700
31		35		745.80		7.1600		5.2875		746.00		8.1900		4.8901		88.60		0.000502		0.000595		0.000026		0.000028		8.7100		1.5500		8.6300		0.5700
33		30		748.10		7.1000		5.2875		748.30		8.2600		4.9020		90.70		0.000503		0.000589		0.000027		0.000028		8.6500		1.5500		8.6300		0.5700
36		25		749.40		6.9600		5.2792		748.70		8.3200		4.8861		90.30		0.000495		0.000582		0.000026		0.000027		8.5800		1.5500		8.6300		0.5700
39		20		750.10		6.9600		5.2792		750.30		8.3200		4.8782		90.90		0.000503		0.000589		0.000026		0.000027		8.5800		1.6100		8.6300		0.5700
41		15		755.30		6.9000		5.2751		754.40		8.2600		4.8861		90.30		0.000496		0.000574		0.000027		0.000027		8.5100		1.6800		8.6300		0.5700
44		10		756.00		6.8300		5.2709		756.90		8.3200		4.8584		91.20		0.000500		0.000569		0.000026		0.000027		8.5100		1.6800		8.6300		0.5700
47		5		760.30		6.7000		5.2668		760.10		8.2600		4.8544		91.40		0.000492		0.000566		0.000026		0.000028		8.4500		1.7500		8.6300		0.5700
50		0		764.30		6.6300		5.2626		764.30		8.2600		4.8345		91.50		0.000505		0.000574		0.000026		0.000027		8.3800		1.7500		8.6300		0.5700
