Rf		R3		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
0		180		726.10		8.2300		4.9683		725.30		8.2600		4.9536		91.90		0.000500		0.000590		0.000026		0.000027		8.7800		0.6200		8.6300		0.5700
1		175		725.50		8.1600		4.9724		724.40		8.2600		4.8782		91.90		0.000501		0.000590		0.000026		0.000027		8.7800		0.6200		8.6300		0.5700
3		170		721.10		8.0300		4.9849		721.30		8.2600		4.8623		91.60		0.000500		0.000589		0.000027		0.000028		8.7800		0.6900		8.6300		0.5700
5		165		717.80		8.0900		5.0015		717.80		8.2600		4.8663		91.70		0.000506		0.000595		0.000027		0.000027		8.7100		0.6900		8.6300		0.5700
6		160		717.80		8.0300		5.0222		717.40		8.1900		4.8822		91.80		0.000504		0.000599		0.000026		0.000027		8.7800		0.7500		8.6300		0.5700
8		155		714.50		8.0300		5.0305		713.90		8.1900		4.8663		92.00		0.000510		0.000604		0.000026		0.000027		8.7800		0.7500		8.6300		0.5700
10		150		710.00		7.9600		5.0471		711.00		8.2600		4.8623		90.80		0.000518		0.000604		0.000026		0.000027		8.7800		0.8200		8.6300		0.5700
12		145		707.40		7.9600		5.0637		707.60		8.2600		4.8742		91.50		0.000514		0.000617		0.000026		0.000027		8.7100		0.8200		8.6300		0.5700
14		140		705.20		7.8900		5.0761		704.60		8.3200		4.8703		91.60		0.000514		0.000613		0.000026		0.000027		8.7100		0.8800		8.6300		0.5700
16		135		701.10		7.8300		5.0927		702.00		8.1900		4.8663		92.10		0.000517		0.000618		0.000027		0.000027		8.7800		0.8800		8.6300		0.5700
18		130		699.30		7.8300		5.1093		698.90		8.2600		4.8742		92.50		0.000525		0.000616		0.000026		0.000027		8.7800		0.9500		8.6300		0.5700
20		125		696.20		7.7600		5.1217		696.20		8.3200		4.8703		91.30		0.000524		0.000619		0.000026		0.000027		8.7800		0.9500		8.6300		0.5700
22		120		693.30		7.6900		5.1383		693.30		8.2600		4.8703		93.30		0.000527		0.000622		0.000026		0.000027		8.7800		1.0200		8.6300		0.5700
24		115		690.20		7.7600		5.1507		690.60		8.2600		4.8703		91.50		0.000525		0.000621		0.000026		0.000028		8.7100		1.0200		8.6300		0.5700
26		110		689.10		7.6300		5.1632		687.90		8.1900		4.8782		91.90		0.000529		0.000620		0.000026		0.000027		8.7100		1.0800		8.6300		0.5700
28		105		685.70		7.6300		5.1797		685.50		8.1900		4.8663		92.00		0.000532		0.000624		0.000026		0.000027		8.7800		1.0800		8.6300		0.5700
30		100		683.40		7.6300		5.1922		683.60		8.2600		4.8742		91.30		0.000530		0.000623		0.000026		0.000027		8.7800		1.1500		8.6300		0.5700
33		95		679.20		7.5600		5.2046		679.20		8.2600		4.8623		91.70		0.000533		0.000631		0.000026		0.000028		8.7800		1.1500		8.6300		0.5700
