Rf		R3		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
196		255		455.50		8.4900		4.6950		455.40		8.3200		4.0882		112.40		0.001033		0.000757		0.000026		0.000028		8.7100		0.1600		8.7000		0.5000
199		250		455.20		8.4900		4.7030		455.00		8.3200		3.9175		113.00		0.001026		0.000751		0.000024		0.000027		8.7100		0.2200		8.7000		0.5000
203		245		454.40		8.4900		4.7200		454.40		8.3200		3.8937		111.70		0.001041		0.000742		0.000024		0.000027		8.7100		0.2200		8.7000		0.5000
206		240		454.20		8.4900		4.7320		454.20		8.3200		3.8857		112.50		0.001046		0.000750		0.000025		0.000026		8.7800		0.2900		8.7000		0.5000
209		235		454.40		8.4200		4.7490		454.50		8.3800		3.8738		113.30		0.001041		0.000738		0.000023		0.000026		8.7100		0.2900		8.7000		0.5000
212		230		453.90		8.4200		4.7610		454.40		8.3200		3.8540		114.00		0.001046		0.000742		0.000024		0.000027		8.7100		0.2900		8.7000		0.5000
215		225		454.10		8.3600		4.7780		454.40		8.3200		3.8500		114.50		0.001047		0.000730		0.000023		0.000026		8.7100		0.3500		8.7000		0.5000
218		220		454.20		8.3600		4.7940		454.70		8.3200		3.8341		115.80		0.001050		0.000734		0.000024		0.000026		8.7100		0.3500		8.7000		0.5000
222		215		454.00		8.2900		4.8070		454.00		8.3200		3.8103		114.40		0.001051		0.000730		0.000024		0.000026		8.7100		0.4200		8.7000		0.5000
225		210		453.90		8.2300		4.8230		454.00		8.3200		3.7944		116.90		0.001059		0.000725		0.000024		0.000026		8.7100		0.4200		8.7000		0.5000
229		205		453.20		8.2300		4.8400		453.60		8.3800		3.7746		116.30		0.001070		0.000718		0.000024		0.000026		8.7100		0.4900		8.7000		0.5000
232		200		453.40		8.1600		4.8560		453.70		8.3800		3.7706		116.90		0.001064		0.000725		0.000024		0.000026		8.7100		0.5500		8.7000		0.5000
236		195		453.50		8.1600		4.8730		453.40		8.3200		3.7468		118.10		0.001063		0.000712		0.000023		0.000026		8.7100		0.5500		8.7000		0.5000
239		190		453.50		8.1600		4.8900		453.40		8.3800		3.7349		118.40		0.001074		0.000708		0.000023		0.000026		8.7100		0.5500		8.7000		0.5000
243		185		452.70		8.2300		4.9020		453.00		8.3800		3.7150		119.30		0.001081		0.000699		0.000023		0.000026		8.7100		0.5500		8.7000		0.5000
247		180		453.10		8.0900		4.9190		452.70		8.3800		3.6992		118.30		0.001077		0.000702		0.000022		0.000026		8.7100		0.6200		8.7000		0.5000
251		175		452.40		8.0900		4.9310		452.40		8.3800		3.6793		119.50		0.001074		0.000694		0.000023		0.000026		8.7100		0.6200		8.7000		0.5000
254		170		452.90		8.0300		4.9520		453.00		8.3800		3.6753		119.90		0.001074		0.000699		0.000022		0.000026		8.7800		0.6900		8.7000		0.5000
