Rf		R3		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
0		140		750.10		7.8300		5.0885		749.60		8.1900		4.9576		91.70		0.000488		0.000581		0.000026		0.000027		8.7800		0.8800		8.6300		0.5700
1		135		750.30		7.8900		5.0968		749.20		8.1900		4.8782		92.00		0.000490		0.000576		0.000027		0.000028		8.7800		0.8800		8.6300		0.5700
3		130		744.90		7.8900		5.1093		745.60		8.1900		4.8623		92.50		0.000491		0.000577		0.000026		0.000027		8.7100		0.9500		8.6300		0.5700
5		125		742.50		7.8300		5.1258		742.30		8.2600		4.8703		91.30		0.000495		0.000575		0.000026		0.000027		8.7800		0.9500		8.6300		0.5700
7		120		739.20		7.7600		5.1383		738.80		8.2600		4.8623		93.20		0.000494		0.000574		0.000027		0.000027		8.7100		1.0200		8.6300		0.5700
9		115		735.70		7.6900		5.1507		735.50		8.2600		4.8663		92.00		0.000497		0.000579		0.000026		0.000027		8.7800		1.0200		8.6300		0.5700
11		110		732.70		7.6300		5.1673		732.70		8.1900		4.8703		92.50		0.000490		0.000589		0.000027		0.000028		8.7100		1.0800		8.6300		0.5700
13		105		729.70		7.6300		5.1797		729.70		8.2600		4.8663		92.70		0.000494		0.000585		0.000027		0.000027		8.7100		1.0800		8.6300		0.5700
15		100		727.60		7.6300		5.1963		727.00		8.1900		4.8703		91.50		0.000506		0.000583		0.000026		0.000027		8.7100		1.0800		8.6300		0.5700
17		95		723.60		7.6300		5.2088		724.20		8.1900		4.8663		91.40		0.000497		0.000590		0.000026		0.000027		8.7800		1.1500		8.6300		0.5700
19		90		721.50		7.5000		5.2212		721.70		8.1900		4.8742		92.10		0.000503		0.000602		0.000026		0.000028		8.7800		1.2200		8.6300		0.5700
21		85		718.40		7.5600		5.2336		719.40		8.1900		4.8742		91.10		0.000502		0.000591		0.000026		0.000028		8.7800		1.2200		8.6300		0.5700
24		80		714.90		7.5000		5.2461		714.50		8.1900		4.8663		91.00		0.000506		0.000593		0.000026		0.000027		8.7100		1.2200		8.6300		0.5700
26		75		711.80		7.4300		5.2585		712.70		8.2600		4.8742		91.50		0.000508		0.000598		0.000026		0.000027		8.7100		1.2800		8.6300		0.5700
28		70		710.40		7.3600		5.2668		711.00		8.2600		4.8822		91.70		0.000509		0.000605		0.000026		0.000027		8.7100		1.2800		8.6300		0.5700
31		65		707.40		7.3600		5.2751		707.00		8.1900		4.8663		91.70		0.000511		0.000606		0.000026		0.000028		8.7100		1.3500		8.6300		0.5700
33		60		706.60		7.3600		5.2834		706.80		8.2600		4.8861		90.40		0.000520		0.000611		0.000027		0.000027		8.7100		1.4200		8.6300		0.5700
36		55		704.80		7.3000		5.2875		705.20		8.1900		4.8742		90.70		0.000527		0.000616		0.000026		0.000027		8.7100		1.4200		8.6300		0.5700
38		50		707.60		7.2300		5.2917		707.20		8.1900		4.8861		90.90		0.000530		0.000622		0.000026		0.000027		8.7100		1.4200		8.6300		0.5700
41		45		707.60		7.2300		5.2917		708.20		8.2600		4.8703		91.30		0.000531		0.000620		0.000026		0.000027		8.7100		1.4800		8.6300		0.5700
43		40		711.00		7.2300		5.2917		711.80		8.2600		4.8782		89.50		0.000532		0.000622		0.000026		0.000028		8.7100		1.5500		8.6300		0.5700
46		35		713.50		7.1000		5.2875		714.30		8.2600		4.8584		91.80		0.000532		0.000611		0.000026		0.000028		8.6500		1.5500		8.6300		0.5700
49		30		716.10		7.1000		5.2792		717.20		8.3200		4.8425		91.70		0.000537		0.000614		0.000026		0.000027		8.6500		1.5500		8.6300		0.5700
52		25		720.30		6.9600		5.2792		720.70		8.2600		4.8306		92.30		0.000526		0.000595		0.000026		0.000027		8.5800		1.6100		8.6300		0.5700
55		20		724.00		6.8300		5.2709		724.00		8.3200		4.8067		92.70		0.000523		0.000586		0.000026		0.000027		8.5100		1.6100		8.6300		0.5700
58		15		728.90		6.8300		5.2668		728.20		8.1900		4.7869		93.60		0.000527		0.000585		0.000026		0.000027		8.5100		1.6800		8.6300		0.5700
61		10		732.10		6.7000		5.2626		732.30		8.2600		4.7631		93.50		0.000518		0.000572		0.000026		0.000027		8.4500		1.6800		8.6300		0.5700
64		5		735.70		6.7000		5.2585		736.80		8.2600		4.7472		94.50		0.000528		0.000570		0.000026		0.000027		8.4500		1.7500		8.6300		0.5700
67		0		742.50		6.5700		5.2544		741.40		8.3200		4.7313		94.00		0.000531		0.000570		0.000026		0.000027		8.3800		1.8100		8.6300		0.5700
