Rf		R3		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
57		255		561.70		8.4900		4.7030		560.90		8.3200		4.5924		93.00		0.000683		0.000758		0.000026		0.000027		8.7100		0.1600		8.7000		0.5700
59		250		560.30		8.5600		4.7278		560.70		8.3200		4.7591		92.40		0.000684		0.000755		0.000027		0.000028		8.7800		0.2200		8.7000		0.5700
61		245		560.70		8.4200		4.7403		560.90		8.2600		4.7551		93.00		0.000680		0.000745		0.000026		0.000027		8.7100		0.2900		8.7000		0.5700
63		240		560.80		8.4200		4.7569		561.30		8.3200		4.7393		94.10		0.000677		0.000747		0.000027		0.000027		8.7100		0.2900		8.7000		0.5700
65		235		561.50		8.4200		4.7735		561.30		8.3200		4.7234		94.40		0.000682		0.000739		0.000026		0.000028		8.7800		0.2900		8.7000		0.5700
68		230		560.80		8.4200		4.7859		560.80		8.3200		4.6956		94.90		0.000691		0.000730		0.000026		0.000027		8.7100		0.3500		8.7000		0.5700
70		225		560.80		8.2900		4.8025		560.90		8.3200		4.6877		95.60		0.000683		0.000723		0.000027		0.000027		8.7800		0.4200		8.7000		0.5700
72		220		560.90		8.2900		4.8149		561.40		8.3200		4.6757		96.50		0.000688		0.000725		0.000026		0.000027		8.7800		0.4200		8.7000		0.5700
74		215		562.20		8.2900		4.8315		561.80		8.3200		4.6599		95.40		0.000692		0.000717		0.000026		0.000027		8.7100		0.4200		8.7000		0.5700
76		210		562.40		8.2900		4.8439		562.20		8.3200		4.6400		96.40		0.000690		0.000720		0.000026		0.000028		8.7100		0.4900		8.7000		0.5700
78		205		562.40		8.2300		4.8647		562.70		8.3200		4.6281		96.80		0.000686		0.000718		0.000026		0.000027		8.7100		0.5500		8.7000		0.5700
81		200		561.90		8.1600		4.8771		562.30		8.3200		4.6083		98.20		0.000694		0.000717		0.000026		0.000027		8.7100		0.5500		8.7000		0.5700
83		195		562.40		8.1600		4.8937		562.60		8.3200		4.6003		98.60		0.000692		0.000699		0.000027		0.000027		8.7800		0.6200		8.7000		0.5700
85		190		562.60		8.1600		4.9061		563.20		8.3200		4.5884		97.60		0.000697		0.000704		0.000026		0.000027		8.7100		0.6200		8.7000		0.5700
88		185		562.70		8.0900		4.9227		562.80		8.3200		4.5606		96.70		0.000705		0.000703		0.000026		0.000028		8.7100		0.6900		8.7000		0.5700
90		180		563.20		8.0300		4.9393		563.40		8.3200		4.5487		99.30		0.000699		0.000695		0.000026		0.000027		8.7100		0.6900		8.7000		0.5700
