Rf		R3		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
99		255		523.70		8.4900		4.7071		523.80		8.3200		4.5487		99.40		0.000780		0.000745		0.000026		0.000028		8.7800		0.2200		8.7000		0.5000
102		250		522.90		8.5600		4.7154		523.00		8.3200		4.4574		100.60		0.000782		0.000748		0.000026		0.000028		8.7100		0.2200		8.7000		0.5000
104		245		522.80		8.4200		4.7320		523.50		8.3200		4.4534		101.10		0.000790		0.000745		0.000026		0.000028		8.7100		0.2900		8.7000		0.5000
106		240		524.00		8.4200		4.7486		523.80		8.3200		4.4455		100.50		0.000790		0.000740		0.000026		0.000027		8.7800		0.2900		8.7000		0.5000
109		235		524.00		8.4200		4.7610		523.50		8.3200		4.4137		100.90		0.000791		0.000733		0.000026		0.000028		8.7800		0.2900		8.7000		0.5000
111		230		523.60		8.4200		4.7776		523.90		8.3200		4.4058		99.90		0.000779		0.000730		0.000026		0.000027		8.7100		0.3500		8.7000		0.5000
114		225		524.60		8.3600		4.7942		523.70		8.3200		4.3859		101.00		0.000796		0.000723		0.000026		0.000028		8.7800		0.4200		8.7000		0.5000
116		220		524.30		8.3600		4.8108		524.10		8.3200		4.3701		103.30		0.000804		0.000723		0.000026		0.000028		8.7800		0.4200		8.6300		0.5000
119		215		524.50		8.2900		4.8232		524.10		8.3200		4.3502		103.90		0.000809		0.000724		0.000026		0.000028		8.7800		0.4200		8.7000		0.5000
121		210		524.80		8.2300		4.8398		524.50		8.3200		4.3423		103.20		0.000805		0.000724		0.000026		0.000028		8.7100		0.4900		8.7000		0.5000
124		205		524.30		8.2900		4.8522		524.20		8.3200		4.3185		102.30		0.000816		0.000719		0.000026		0.000027		8.7100		0.5500		8.7000		0.5000
126		200		525.40		8.1600		4.8688		525.00		8.3200		4.3185		104.30		0.000801		0.000707		0.000026		0.000028		8.7800		0.5500		8.7000		0.5000
129		195		525.00		8.1600		4.8812		524.60		8.3200		4.2867		103.50		0.000800		0.000711		0.000026		0.000027		8.7800		0.5500		8.7000		0.5000
132		190		524.40		8.1600		4.8978		524.30		8.3200		4.2708		104.70		0.000805		0.000711		0.000026		0.000027		8.7100		0.5500		8.7000		0.5000
135		185		524.00		8.0900		4.9144		524.20		8.3200		4.2549		105.50		0.000822		0.000708		0.000026		0.000028		8.7800		0.6200		8.7000		0.5000
137		180		524.80		8.0300		4.9310		524.80		8.3200		4.2549		104.50		0.000808		0.000696		0.000026		0.000028		8.7800		0.6900		8.7000		0.5000
140		175		525.30		8.0900		4.9434		524.80		8.3200		4.2272		106.50		0.000815		0.000695		0.000026		0.000028		8.7800		0.6900		8.7000		0.5000
143		170		524.00		8.0300		4.9600		524.50		8.3200		4.2073		106.30		0.000831		0.000701		0.000026		0.000027		8.7800		0.6900		8.7000		0.5000
146		165		524.30		8.0300		4.9724		524.50		8.3200		4.1994		107.10		0.000837		0.000700		0.000026		0.000028		8.7100		0.7500		8.7000		0.5000
149		160		524.80		7.9600		4.9890		524.50		8.3200		4.1795		107.70		0.000846		0.000703		0.000026		0.000028		8.7800		0.7500		8.7000		0.5000
152		155		524.20		7.8900		5.0056		524.40		8.3200		4.1557		106.60		0.000840		0.000695		0.000026		0.000027		8.7800		0.8200		8.7000		0.5000
155		150		524.30		7.9600		5.0181		524.40		8.3200		4.1478		109.10		0.000850		0.000694		0.000026		0.000028		8.7100		0.8200		8.7000		0.5000
159		145		523.90		7.8300		5.0346		523.90		8.3200		4.1160		108.50		0.000844		0.000696		0.000026		0.000028		8.7100		0.8800		8.7000		0.5000
162		140		524.90		7.8900		5.0471		523.80		8.3200		4.1041		109.20		0.000855		0.000686		0.000026		0.000027		8.7100		0.8800		8.7000		0.5000
165		135		524.10		7.7600		5.0637		523.90		8.3200		4.0803		109.70		0.000856		0.000684		0.000025		0.000028		8.7800		0.8800		8.7000		0.5000
169		130		523.30		7.7600		5.0761		523.20		8.3200		4.0604		110.90		0.000861		0.000679		0.000025		0.000027		8.7100		0.9500		8.7000		0.5000
172		125		523.50		7.6900		5.0927		523.30		8.3200		4.0564		110.10		0.000883		0.000671		0.000025		0.000028		8.7100		0.9500		8.7000		0.5000
175		120		522.70		7.7600		5.1093		523.40		8.3200		4.0406		110.10		0.000881		0.000675		0.000025		0.000028		8.7100		1.0200		8.7000		0.5000
179		115		522.70		7.6900		5.1258		523.00		8.3200		4.0207		111.50		0.000888		0.000680		0.000025		0.000028		8.7100		1.0200		8.7000		0.5000
183		110		522.10		7.6900		5.1383		522.40		8.3200		3.9969		110.50		0.000890		0.000669		0.000025		0.000028		8.7100		1.0800		8.7000		0.5000
186		105		522.50		7.6300		5.1549		522.90		8.3200		3.9890		113.40		0.000880		0.000662		0.000024		0.000028		8.7800		1.0800		8.7000		0.5000
190		100		522.50		7.6300		5.1673		522.60		8.3200		3.9612		112.50		0.000880		0.000655		0.000024		0.000028		8.7100		1.0800		8.7000		0.5000
194		95		522.60		7.5600		5.1797		522.20		8.3200		3.9374		113.10		0.000892		0.000663		0.000024		0.000028		8.7100		1.1500		8.7000		0.5000
198		90		522.00		7.5600		5.1922		522.00		8.3200		3.9175		113.60		0.000886		0.000655		0.000024		0.000028		8.7100		1.1500		8.7000		0.5000
202		85		521.90		7.5000		5.2046		521.90		8.3200		3.9016		114.70		0.000896		0.000647		0.000024		0.000027		8.7100		1.2200		8.7000		0.5000
206		80		521.90		7.5000		5.2212		522.00		8.3200		3.8857		115.80		0.000907		0.000646		0.000024		0.000027		8.7100		1.2200		8.7000		0.5000
210		75		521.90		7.5000		5.2295		522.20		8.3200		3.8699		114.90		0.000901		0.000638		0.000024		0.000027		8.7100		1.2800		8.7000		0.5000
214		70		523.30		7.4300		5.2419		522.80		8.3200		3.8540		115.30		0.000911		0.000640		0.000024		0.000027		8.7100		1.2800		8.7000		0.5000
219		65		522.70		7.3600		5.2461		522.90		8.3200		3.8222		116.60		0.000914		0.000636		0.000024		0.000026		8.7100		1.2800		8.7000		0.5000
223		60		524.20		7.3600		5.2544		524.20		8.3200		3.8183		116.70		0.000919		0.000631		0.000024		0.000027		8.7100		1.3500		8.7000		0.5000
228		55		525.30		7.3600		5.2585		525.30		8.3800		3.7944		115.40		0.000938		0.000628		0.000023		0.000026		8.7100		1.3500		8.7000		0.5000
232		50		526.90		7.2300		5.2585		527.60		8.3800		3.7905		117.80		0.000939		0.000630		0.000023		0.000027		8.6500		1.4200		8.7000		0.5000
237		45		529.10		7.1600		5.2585		529.70		8.3200		3.7706		118.50		0.000948		0.000623		0.000023		0.000027		8.6500		1.4200		8.7000		0.5000
242		40		531.90		7.1000		5.2544		531.90		8.3200		3.7508		119.00		0.000934		0.000617		0.000022		0.000027		8.5800		1.4800		8.7000		0.5000
247		35		534.30		7.0300		5.2502		534.40		8.3800		3.7230		119.30		0.000947		0.000616		0.000023		0.000026		8.5800		1.4800		8.7000		0.5000
252		30		537.50		6.9600		5.2461		536.90		8.3800		3.7071		119.30		0.000930		0.000595		0.000022		0.000026		8.5100		1.5500		8.7000		0.5000
