Rf		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
255		429.80		8.4200		4.8015		429.30		8.4100		3.9131		118.60		0.001154		0.000738		0.000022		0.000025		8.8100		0.3200		8.7300		0.5100
250		431.50		8.4200		4.7850		431.50		8.4100		3.7150		117.90		0.001158		0.000747		0.000022		0.000026		8.8100		0.3200		8.7300		0.5100
245		434.20		8.4900		4.7850		434.20		8.4100		3.7510		117.60		0.001116		0.000747		0.000022		0.000026		8.8100		0.3200		8.7300		0.5100
240		436.80		8.4200		4.7850		436.90		8.4100		3.7760		116.80		0.001115		0.000755		0.000023		0.000026		8.8100		0.3200		8.7300		0.5100
235		439.40		8.4200		4.7850		439.80		8.4100		3.8000		116.50		0.001107		0.000746		0.000022		0.000026		8.7400		0.3200		8.7300		0.5100
230		442.90		8.4900		4.7850		442.50		8.4100		3.8200		115.80		0.001107		0.000741		0.000023		0.000026		8.7400		0.3200		8.7300		0.5100
225		445.50		8.4900		4.7850		445.50		8.4100		3.8360		115.40		0.001085		0.000746		0.000023		0.000026		8.8100		0.3200		8.7300		0.5100
220		448.20		8.4900		4.7850		448.20		8.4100		3.8610		114.40		0.001084		0.000745		0.000023		0.000026		8.7400		0.3200		8.7300		0.5100
215		450.90		8.4200		4.7850		450.90		8.3500		3.8890		113.80		0.001066		0.000741		0.000024		0.000026		8.8100		0.3200		8.7300		0.5100
210		454.50		8.4900		4.7850		454.20		8.3500		3.9130		114.00		0.001042		0.000749		0.000024		0.000027		8.8100		0.3200		8.7300		0.5100
205		457.50		8.4200		4.7850		457.00		8.4100		3.9290		113.40		0.001033		0.000733		0.000025		0.000026		8.8100		0.3200		8.7300		0.5100
200		460.40		8.4200		4.7850		460.20		8.3500		3.9580		112.80		0.001014		0.000736		0.000025		0.000027		8.8100		0.3200		8.7300		0.5100
195		462.60		8.3600		4.7850		463.30		8.3500		3.9820		111.90		0.001017		0.000746		0.000024		0.000027		8.8100		0.3200		8.7300		0.5100
190		467.10		8.4200		4.7890		466.40		8.3500		4.0140		111.40		0.001009		0.000748		0.000025		0.000027		8.8100		0.3200		8.7300		0.5100
185		469.40		8.4200		4.7850		469.60		8.3500		4.0220		111.10		0.000982		0.000746		0.000026		0.000028		8.8100		0.3200		8.7300		0.5100
180		472.60		8.3600		4.7850		472.80		8.3500		4.0630		110.50		0.000977		0.000738		0.000026		0.000028		8.8100		0.3200		8.7300		0.5100
175		476.00		8.4900		4.7890		476.00		8.3500		4.0910		110.00		0.000966		0.000750		0.000026		0.000028		8.8100		0.3200		8.7300		0.5100
170		479.50		8.4200		4.7890		479.30		8.3500		4.1110		109.20		0.000953		0.000741		0.000026		0.000028		8.8100		0.3200		8.7300		0.5100
