Rf		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
255		438.40		8.3600		4.8844		438.30		8.4100		3.9252		118.90		0.001144		0.000717		0.000022		0.000026		8.7400		0.4500		8.7300		0.5100
250		441.20		8.2900		4.8590		440.70		8.4100		3.7270		119.60		0.001118		0.000724		0.000023		0.000026		8.8100		0.4500		8.7300		0.5100
245		442.90		8.2300		4.8590		443.20		8.3500		3.7430		119.30		0.001103		0.000727		0.000022		0.000026		8.7400		0.4500		8.7300		0.5100
240		446.30		8.2900		4.8640		446.30		8.4100		3.7760		118.70		0.001110		0.000717		0.000022		0.000025		8.7400		0.4500		8.7300		0.5100
235		448.20		8.2900		4.8590		448.70		8.4100		3.7880		118.10		0.001069		0.000729		0.000023		0.000026		8.8100		0.5100		8.7300		0.5100
230		451.30		8.3600		4.8640		451.60		8.3500		3.8240		116.10		0.001078		0.000733		0.000023		0.000026		8.7400		0.5100		8.7300		0.5100
225		454.40		8.3600		4.8640		454.50		8.4100		3.8480		115.90		0.001069		0.000724		0.000022		0.000026		8.8100		0.4500		8.7300		0.5100
220		456.90		8.2900		4.8590		457.50		8.3500		3.8650		117.00		0.001046		0.000718		0.000025		0.000026		8.8100		0.4500		8.7000		0.5100
215		460.10		8.2900		4.8640		460.60		8.3500		3.8930		114.80		0.001029		0.000724		0.000024		0.000027		8.7400		0.4500		8.7300		0.5100
210		462.90		8.3600		4.8590		463.60		8.3500		3.9210		115.90		0.001026		0.000724		0.000024		0.000026		8.7400		0.5100		8.7300		0.5100
205		466.10		8.2900		4.8640		466.40		8.3500		3.9410		116.00		0.001007		0.000724		0.000024		0.000027		8.7400		0.4500		8.7300		0.5100
