Rf		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
255		458.40		7.7700		5.1250		458.50		8.3500		4.0540		117.40		0.001062		0.000719		0.000022		0.000025		8.7700		1.0000		8.6900		0.5300
250		460.70		7.7700		5.0890		461.10		8.3500		3.8360		114.80		0.001047		0.000728		0.000022		0.000025		8.7700		1.0000		8.6900		0.5300
245		464.00		7.7700		5.0890		464.10		8.3500		3.8600		114.40		0.001043		0.000721		0.000023		0.000026		8.7700		1.0000		8.6900		0.5300
240		466.20		7.7700		5.0890		466.80		8.3500		3.8800		114.10		0.001038		0.000720		0.000023		0.000025		8.7700		1.0000		8.6900		0.5300
235		469.90		7.7700		5.0930		469.70		8.3500		3.9080		115.20		0.001022		0.000728		0.000023		0.000025		8.7700		1.0000		8.6900		0.5300
230		472.40		7.8300		5.0890		472.40		8.3500		3.9160		112.80		0.001010		0.000718		0.000022		0.000025		8.7700		1.0000		8.6900		0.5300
225		475.60		7.7700		5.0890		475.60		8.3500		3.9450		114.50		0.001001		0.000718		0.000024		0.000026		8.7700		0.9300		8.6900		0.5300
220		478.40		7.7700		5.0890		478.50		8.3500		3.9690		113.50		0.000986		0.000718		0.000023		0.000025		8.7700		1.0000		8.6900		0.5300
215		482.00		7.7700		5.0890		481.90		8.3500		3.9970		111.30		0.000978		0.000727		0.000023		0.000026		8.7700		1.0000		8.6900		0.5300
210		485.40		7.7700		5.0890		484.90		8.3500		4.0140		110.50		0.000967		0.000727		0.000024		0.000026		8.7700		1.0000		8.6900		0.5300
205		487.70		7.7700		5.0890		488.10		8.3500		4.0340		110.70		0.000952		0.000728		0.000024		0.000026		8.7700		1.0000		8.6900		0.5300
200		491.50		7.7000		5.0930		491.50		8.3500		4.0660		109.50		0.000945		0.000726		0.000024		0.000026		8.7700		1.0000		8.6900		0.5300
195		495.00		7.7700		5.0930		494.60		8.3500		4.0860		109.70		0.000933		0.000728		0.000025		0.000026		8.7700		1.0000		8.6900		0.5300
190		497.80		7.7000		5.0930		497.80		8.3500		4.1070		108.60		0.000923		0.000726		0.000024		0.000026		8.7700		1.0000		8.6900		0.5300
185		501.60		7.7700		5.0930		501.20		8.3500		4.1390		108.20		0.000896		0.000725		0.000025		0.000026		8.7700		1.0000		8.6900		0.5300
180		504.70		7.7700		5.0927		504.60		8.3500		4.1592		109.30		0.000896		0.000722		0.000025		0.000026		8.7700		1.0000		8.6900		0.5300
175		507.90		7.7700		5.0927		508.00		8.3500		4.1875		106.90		0.000884		0.000724		0.000024		0.000026		8.7700		1.0000		8.6900		0.5300
170		511.50		7.7700		5.0927		511.70		8.3500		4.2158		106.20		0.000873		0.000724		0.000024		0.000027		8.7700		1.0000		8.6900		0.5300
165		515.20		7.7700		5.0927		515.20		8.3500		4.2401		105.60		0.000860		0.000718		0.000025		0.000027		8.7700		1.0000		8.6900		0.5300
160		518.30		7.7700		5.0967		519.00		8.3500		4.2684		105.20		0.000849		0.000722		0.000025		0.000028		8.7700		1.0000		8.6900		0.5300
155		523.00		7.7700		5.0967		522.50		8.2800		4.3007		104.60		0.000840		0.000720		0.000025		0.000027		8.7700		1.0000		8.6900		0.5300
150		525.70		7.7700		5.0967		526.20		8.3500		4.3169		104.00		0.000830		0.000721		0.000025		0.000027		8.7700		1.0000		8.6900		0.5300
145		530.20		7.7700		5.0967		530.10		8.2800		4.3533		103.10		0.000819		0.000718		0.000026		0.000028		8.7700		1.0000		8.6900		0.5300
140		533.80		7.7700		5.0967		534.00		8.2800		4.3776		103.10		0.000806		0.000720		0.000026		0.000028		8.7700		1.0000		8.6900		0.5300
135		538.00		7.7700		5.0967		537.90		8.3500		4.3938		102.20		0.000792		0.000720		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
130		542.90		7.7700		5.0967		541.80		8.2800		4.4302		101.50		0.000780		0.000722		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
125		546.00		7.7700		5.0967		546.20		8.2800		4.4585		100.70		0.000766		0.000719		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
120		550.10		7.7700		5.1008		550.40		8.2800		4.4909		100.40		0.000758		0.000718		0.000026		0.000028		8.7700		1.0000		8.6900		0.5300
115		555.40		7.7700		5.1008		554.70		8.2800		4.5232		99.30		0.000747		0.000718		0.000026		0.000028		8.7700		1.0000		8.6900		0.5300
110		559.40		7.7700		5.1008		559.00		8.3500		4.5434		99.00		0.000736		0.000717		0.000026		0.000027		8.7700		1.0600		8.6900		0.5300
105		562.90		7.7700		5.1048		563.60		8.2800		4.5758		98.20		0.000725		0.000716		0.000026		0.000028		8.7700		1.0000		8.6900		0.5300
100		568.00		7.7700		5.1048		567.90		8.2800		4.6163		97.40		0.000713		0.000713		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
95		572.70		7.7700		5.1048		572.90		8.2800		4.6405		97.00		0.000699		0.000712		0.000026		0.000028		8.7700		1.0000		8.6900		0.5300
90		577.80		7.7700		5.1089		577.80		8.2800		4.6688		96.40		0.000689		0.000710		0.000026		0.000027		8.7700		1.0600		8.6900		0.5300
85		583.00		7.7700		5.1089		582.90		8.2800		4.6972		95.30		0.000679		0.000711		0.000026		0.000027		8.7700		1.0600		8.6900		0.5300
80		588.20		7.7700		5.1089		588.00		8.2800		4.7255		95.00		0.000666		0.000709		0.000026		0.000027		8.7700		1.0600		8.6900		0.5300
75		593.50		7.7700		5.1089		593.50		8.2800		4.7578		94.10		0.000654		0.000707		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
70		599.20		7.7700		5.1089		599.40		8.2800		4.7902		93.90		0.000641		0.000702		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
65		605.60		7.7700		5.1129		605.30		8.2800		4.8185		93.20		0.000627		0.000703		0.000026		0.000028		8.7700		1.0000		8.6900		0.5300
60		612.30		7.7700		5.1170		612.00		8.2800		4.8468		92.80		0.000619		0.000695		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
55		618.50		7.7700		5.1170		619.10		8.2800		4.8711		92.00		0.000605		0.000695		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
50		627.20		7.7700		5.1210		626.70		8.2800		4.8994		91.50		0.000594		0.000689		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
45		635.50		7.7700		5.1210		635.50		8.2800		4.9156		91.40		0.000583		0.000679		0.000026		0.000028		8.7700		1.0000		8.6900		0.5300
40		644.70		7.7700		5.1210		645.20		8.2800		4.9399		90.70		0.000574		0.000671		0.000027		0.000027		8.7700		1.0000		8.6900		0.5300
35		656.30		7.7700		5.1251		656.00		8.2800		4.9561		90.50		0.000563		0.000663		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
30		668.80		7.7700		5.1251		668.30		8.2800		4.9601		90.90		0.000550		0.000650		0.000026		0.000027		8.7700		1.0000		8.6900		0.5300
25		681.60		7.7700		5.1291		681.80		8.2800		4.9642		92.00		0.000536		0.000632		0.000027		0.000027		8.7700		1.0000		8.6900		0.5300
