Rf		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
255		457.40		7.9600		5.0502		457.10		8.4100		3.9374		119.70		0.001089		0.000692		0.000022		0.000025		8.7400		0.7800		8.6700		0.5100
250		459.50		7.9600		5.0130		459.70		8.4100		3.7190		119.20		0.001079		0.000700		0.000022		0.000025		8.7400		0.7800		8.6700		0.5100
245		462.40		7.9600		5.0130		462.40		8.4100		3.7470		118.20		0.001074		0.000698		0.000023		0.000026		8.7400		0.7800		8.6700		0.5100
240		465.50		7.9600		5.0130		465.40		8.3500		3.7670		118.10		0.001058		0.000702		0.000023		0.000026		8.7400		0.7800		8.7000		0.5100
235		467.60		7.9600		5.0170		468.30		8.4100		3.7880		117.30		0.001050		0.000698		0.000024		0.000026		8.7400		0.7800		8.6700		0.5100
230		471.10		7.9600		5.0130		471.10		8.2800		3.8200		116.90		0.001037		0.000702		0.000023		0.000026		8.7400		0.7800		8.6700		0.5100
225		474.70		7.9600		5.0170		474.40		8.2800		3.8360		116.40		0.001027		0.000699		0.000022		0.000026		8.7400		0.7800		8.6700		0.5100
220		476.90		7.9600		5.0130		477.40		8.3500		3.8560		116.20		0.001012		0.000702		0.000023		0.000026		8.7400		0.7800		8.7300		0.5100
215		480.60		7.9600		5.0170		480.20		8.3500		3.8850		115.20		0.000999		0.000701		0.000024		0.000027		8.7400		0.7800		8.6700		0.5100
210		482.40		7.9600		5.0130		483.40		8.3500		3.9010		115.10		0.000992		0.000701		0.000024		0.000027		8.7400		0.7800		8.7300		0.5100
205		486.40		7.9600		5.0170		486.60		8.2800		3.9370		114.20		0.000980		0.000701		0.000024		0.000026		8.7400		0.7800		8.6700		0.5100
200		490.40		7.9600		5.0170		489.80		8.2800		3.9580		113.30		0.000966		0.000701		0.000025		0.000027		8.7400		0.7800		8.6700		0.5100
195		493.30		7.9600		5.0170		493.10		8.2800		3.9780		113.50		0.000956		0.000702		0.000024		0.000027		8.7400		0.7800		8.7000		0.5100
190		497.20		7.9600		5.0170		496.40		8.3500		4.0060		112.90		0.000941		0.000702		0.000024		0.000028		8.7400		0.7800		8.6700		0.5100
185		500.20		7.9600		5.0170		499.80		8.2800		4.0260		112.50		0.000929		0.000702		0.000024		0.000027		8.7400		0.7800		8.6700		0.5100
180		503.40		7.9600		5.0170		503.30		8.3500		4.0506		111.90		0.000916		0.000697		0.000025		0.000027		8.7400		0.7800		8.6700		0.5100
175		507.00		7.9600		5.0212		506.80		8.3500		4.0790		111.00		0.000898		0.000691		0.000025		0.000027		8.8100		0.7800		8.6700		0.5100
170		510.50		8.0300		5.0212		510.30		8.3500		4.1032		110.40		0.000897		0.000690		0.000025		0.000027		8.7400		0.7800		8.6700		0.5100
165		513.90		7.9600		5.0212		513.90		8.3500		4.1316		110.20		0.000880		0.000694		0.000025		0.000027		8.7400		0.7800		8.6700		0.5100
