Rf		Freq_tr(Hz)		V_tr(V)		DC_tr(V)		Freq_sq(Hz)		V_sq(V)		DC_sq(V)		Phase(deg)		t_rise_tr(s)		t_fall_tr(s)		t_rise_sq(s)		t_fall_sq(s)	top_tr(V)	base_tr(V)	top_sq(V)	base_sq(V)
255		507.70		7.3600		5.3450		507.70		8.4100		4.0060		119.90		0.000996		0.000638		0.000022		0.000026		8.7400		1.3800		8.6700		0.5100
250		511.00		7.3600		5.2741		510.60		8.3500		3.7230		119.50		0.000974		0.000630		0.000023		0.000026		8.7400		1.3800		8.6700		0.5100
245		513.30		7.3600		5.2741		513.80		8.4100		3.7432		118.70		0.000959		0.000628		0.000022		0.000026		8.7400		1.3800		8.6700		0.5100
240		516.80		7.3600		5.2782		516.80		8.3500		3.7756		118.10		0.000951		0.000628		0.000023		0.000027		8.7400		1.3800		8.6700		0.5100
235		520.20		7.3600		5.2782		520.10		8.3500		3.7918		117.90		0.000942		0.000630		0.000023		0.000026		8.7400		1.3800		8.6700		0.5100
230		523.30		7.3600		5.2782		523.20		8.4100		3.8120		117.50		0.000932		0.000630		0.000023		0.000026		8.7400		1.3800		8.6700		0.5100
225		526.30		7.3600		5.2782		526.50		8.2800		3.8363		117.10		0.000921		0.000629		0.000023		0.000026		8.7400		1.3800		8.6700		0.5100
220		529.90		7.3600		5.2782		530.00		8.3500		3.8646		116.30		0.000910		0.000630		0.000024		0.000026		8.7400		1.3800		8.6700		0.5100
215		533.20		7.3600		5.2782		533.40		8.2800		3.8848		115.70		0.000903		0.000631		0.000024		0.000027		8.7400		1.3800		8.6700		0.5100
210		536.70		7.3600		5.2782		536.80		8.3500		3.9091		115.30		0.000885		0.000633		0.000024		0.000027		8.7400		1.3800		8.6700		0.5100
205		540.80		7.3600		5.2824		540.30		8.2800		3.9333		114.60		0.000882		0.000628		0.000024		0.000028		8.7400		1.3800		8.6700		0.5100
200		544.00		7.3600		5.2824		544.00		8.2800		3.9536		113.90		0.000882		0.000636		0.000024		0.000027		8.7400		1.3800		8.6700		0.5100
195		548.10		7.3600		5.2782		547.50		8.2800		3.9819		113.80		0.000866		0.000632		0.000025		0.000027		8.7400		1.3800		8.6700		0.5100
190		550.80		7.3600		5.2782		551.10		8.3500		3.9981		111.00		0.000844		0.000632		0.000025		0.000027		8.7400		1.3800		8.6700		0.5100
185		555.40		7.3000		5.2824		554.90		8.2800		4.0345		112.60		0.000837		0.000628		0.000025		0.000027		8.7400		1.3800		8.6700		0.5100
180		558.80		7.3600		5.2824		558.60		8.2800		4.0506		112.20		0.000836		0.000629		0.000025		0.000027		8.7400		1.3800		8.6700		0.5100
175		562.80		7.3600		5.2865		562.60		8.3500		4.0830		109.00		0.000823		0.000636		0.000025		0.000027		8.7400		1.4400		8.6700		0.5100
170		566.90		7.3600		5.2824		566.50		8.2800		4.1073		110.80		0.000812		0.000636		0.000025		0.000027		8.7400		1.4400		8.6700		0.5100
165		570.50		7.3000		5.2865		570.30		8.3500		4.1316		108.40		0.000806		0.000632		0.000025		0.000028		8.7400		1.4400		8.6700		0.5100
160		573.80		7.3000		5.2865		574.30		8.2800		4.1599		107.60		0.000794		0.000639		0.000025		0.000028		8.7400		1.4400		8.6700		0.5100
155		577.80		7.3600		5.2865		578.30		8.3500		4.1922		108.90		0.000774		0.000637		0.000026		0.000028		8.7400		1.3800		8.6700		0.5100
150		581.90		7.3000		5.2865		582.50		8.2800		4.2246		108.30		0.000773		0.000628		0.000025		0.000027		8.7400		1.4400		8.6700		0.5100
145		586.20		7.3000		5.2906		586.70		8.3500		4.2489		106.10		0.000760		0.000637		0.000025		0.000028		8.7400		1.4400		8.6700		0.5100
140		590.60		7.3000		5.2906		590.90		8.3500		4.2772		105.40		0.000750		0.000636		0.000026		0.000028		8.7400		1.4400		8.6700		0.5100
135		594.80		7.3000		5.2906		595.10		8.3500		4.3055		104.50		0.000739		0.000631		0.000026		0.000027		8.7400		1.4400		8.6700		0.5100
130		599.80		7.3000		5.2865		599.20		8.2800		4.3379		104.10		0.000728		0.000639		0.000026		0.000028		8.7400		1.4400		8.6700		0.5100
125		603.60		7.3000		5.2906		603.90		8.3500		4.3621		102.90		0.000713		0.000638		0.000026		0.000028		8.7400		1.4400		8.6700		0.5100
120		608.70		7.3000		5.2948		608.40		8.3500		4.3985		102.30		0.000709		0.000639		0.000026		0.000028		8.7400		1.4400		8.6700		0.5100
115		613.00		7.3000		5.2948		612.70		8.2800		4.4228		101.70		0.000696		0.000640		0.000026		0.000028		8.7400		1.4400		8.6700		0.5100
110		617.60		7.3000		5.2948		617.40		8.2800		4.4592		101.10		0.000679		0.000638		0.000026		0.000027		8.7400		1.4400		8.6700		0.5100
105		621.60		7.3000		5.2989		621.90		8.2800		4.4875		100.70		0.000676		0.000634		0.000026		0.000027		8.7400		1.4400		8.6700		0.5100
100		626.90		7.3000		5.2989		626.60		8.2800		4.5239		99.80		0.000666		0.000628		0.000026		0.000028		8.7400		1.4400		8.6700		0.5100
95		630.70		7.3000		5.2989		631.50		8.2800		4.5523		98.60		0.000652		0.000637		0.000026		0.000028		8.7400		1.4400		8.6700		0.5100
90		636.60		7.2300		5.2989		636.30		8.2800		4.5927		98.30		0.000639		0.000637		0.000026		0.000027		8.7400		1.4400		8.6700		0.5100
85		641.00		7.3000		5.2989		641.20		8.3500		4.6210		97.20		0.000632		0.000637		0.000026		0.000028		8.7400		1.4400		8.6700		0.5100
80		645.50		7.3000		5.3031		646.30		8.2800		4.6574		96.80		0.000617		0.000637		0.000026		0.000027		8.7400		1.4400		8.6700		0.5800
75		651.90		7.3000		5.3072		651.20		8.3500		4.6979		96.10		0.000609		0.000630		0.000027		0.000027		8.7400		1.4400		8.6700		0.5800
70		657.00		7.3000		5.3031		656.30		8.2800		4.7222		95.30		0.000599		0.000638		0.000026		0.000027		8.8100		1.4400		8.6700		0.5800
65		662.60		7.3000		5.3114		661.90		8.3500		4.7626		94.70		0.000587		0.000638		0.000026		0.000027		8.7400		1.4400		8.6700		0.5800
60		666.80		7.3000		5.3114		667.60		8.3500		4.7950		93.90		0.000578		0.000636		0.000026		0.000027		8.7400		1.4400		8.6700		0.5800
55		673.70		7.3000		5.3114		673.70		8.2800		4.8395		92.60		0.000565		0.000634		0.000026		0.000027		8.8100		1.4400		8.6700		0.5800
50		678.80		7.3000		5.3114		680.30		8.2800		4.8678		92.00		0.000558		0.000634		0.000026		0.000027		8.7400		1.4400		8.6700		0.5800
45		687.00		7.3600		5.3155		687.60		8.2800		4.9082		93.10		0.000545		0.000630		0.000026		0.000027		8.7400		1.3800		8.6700		0.5800
40		695.40		7.3600		5.3197		696.20		8.2800		4.9366		92.30		0.000526		0.000625		0.000026		0.000027		8.7400		1.4400		8.6700		0.5800
35		707.00		7.3000		5.3238		706.40		8.3500		4.9608		90.70		0.000522		0.000619		0.000026		0.000027		8.8100		1.4400		8.6700		0.5800
30		716.90		7.3600		5.3238		719.00		8.2800		4.9730		92.40		0.000506		0.000604		0.000026		0.000027		8.7400		1.4400		8.6700		0.5800
25		733.80		7.3000		5.3280		733.60		8.2800		4.9932		90.50		0.000496		0.000593		0.000027		0.000028		8.7400		1.3800		8.6700		0.5800
20		748.10		7.4300		5.3280		748.50		8.2800		4.9811		90.90		0.000484		0.000576		0.000026		0.000027		8.8100		1.3800		8.6700		0.5800
15		764.10		7.4300		5.3321		764.30		8.2200		4.9851		90.70		0.000481		0.000570		0.000026		0.000027		8.8100		1.3800		8.6700		0.5800
10		780.30		7.4300		5.3320		780.50		8.2800		4.9850		90.80		0.000466		0.000554		0.000027		0.000027		8.8100		1.3800		8.6700		0.5800
5		798.50		7.4300		5.3360		797.40		8.2200		4.9850		90.90		0.000460		0.000539		0.000027		0.000027		8.8100		1.3800		8.6700		0.5800
0		816.70		7.4300		5.3360		815.40		8.2200		4.9850		91.10		0.000444		0.000528		0.000027		0.000028		8.8100		1.3800		8.6700		0.5800
