100.000	1.001	0.002	82.0
118.230	1.002	0.001	-92.0
139.783	1.002	0.002	79.0
165.265	1.002	0.002	-452.0
195.393	1.001	0.002	-92.0
231.013	1.001	0.002	-92.0
273.126	1.002	0.003	-251.0
322.917	1.002	0.004	-1.0
381.784	1.003	0.004	64.0
451.383	1.002	0.004	-90.0
533.670	1.003	0.006	0.0
630.957	1.003	0.006	-92.0
745.980	1.003	0.007	-160.0
881.971	1.003	0.008	-160.0
1042.754	1.003	0.010	-170.0
1232.847	1.002	0.013	-164.0
1457.593	1.003	0.017	-168.0
1723.311	1.002	0.022	-167.0
2037.469	1.003	0.029	-168.0
2408.897	1.003	0.039	-166.0
2848.036	1.003	0.054	-163.0
3367.230	1.003	0.073	-163.0
3981.072	1.003	0.099	-159.0
4706.817	1.003	0.134	-153.0
5564.864	1.004	0.186	-148.0
6579.332	1.004	0.252	-141.0
7778.737	1.003	0.341	-135.0
9196.792	1.003	0.456	-127.0
10873.357	1.003	0.603	-118.0
12855.557	1.003	0.778	-109.0
15199.111	1.003	0.956	-99.0
17969.891	1.001	1.152	-87.0
21245.782	0.999	1.310	-75.0
25118.864	1.000	1.466	-64.8
29698.005	1.003	1.584	-55.0
35111.917	1.002	1.675	-46.0
41512.780	1.004	1.734	-39.0
49080.513	1.004	1.783	-32.0
58027.834	1.004	1.820	-27.0
68606.243	1.004	1.845	-21.0
81113.083	1.005	1.874	-17.0
95899.906	1.004	1.883	-13.0
113382.350	1.006	1.891	-10.8
134051.824	1.005	1.885	-7.0
158489.319	1.006	1.888	-4.0
187381.742	1.004	1.893	-1.0
221541.221	1.005	1.891	2.0
261927.934	1.007	1.892	5.0
309677.100	1.005	1.895	8.0
366130.884	1.006	1.903	11.0
432876.128	1.003	1.876	15.0
511788.955	1.006	1.877	18.0
605087.501	1.004	1.864	23.0
715394.265	1.003	1.849	27.0
845809.828	1.003	1.825	34.0
1000000.000	0.998	1.796	42.0
