Frequency(Hz)	Amplitude
1.995468141936999928e+03	2.874100000000000000e+04
1.995849611663999895e+03	2.463600000000000000e+04
1.996231081390999861e+03	2.874300000000000000e+04
1.996612551117999828e+03	2.873500000000000000e+04
1.996994020844999795e+03	-3.270700000000000000e+04
1.997375490571999990e+03	1.646100000000000000e+04
1.997756960298999957e+03	-2.450000000000000000e+04
1.998138430025999924e+03	-3.270400000000000000e+04
1.998519899752999891e+03	1.232900000000000000e+04
1.998901369479999858e+03	4.115000000000000000e+03
1.999282839206999824e+03	8.217000000000000000e+03
1.999664308933999791e+03	4.153000000000000000e+03
2.000045778660999986e+03	-1.221900000000000000e+04
2.000427248387999953e+03	-8.122000000000000000e+03
2.000808718114999920e+03	-4.043000000000000000e+03
2.001190187841999887e+03	1.234700000000000000e+04
2.001571657568999854e+03	1.235200000000000000e+04
2.001953127295999820e+03	4.148000000000000000e+03
2.002334597022999787e+03	2.873400000000000000e+04
2.002716066749999982e+03	6.300000000000000000e+01
2.003097536476999949e+03	4.149000000000000000e+03
2.003479006203999916e+03	-8.130000000000000000e+03
2.003860475930999883e+03	-3.270500000000000000e+04
2.004241945657999850e+03	2.462900000000000000e+04
2.004623415384999817e+03	-1.223200000000000000e+04
2.005004885112000011e+03	-4.037000000000000000e+03
2.005386354838999978e+03	4.152000000000000000e+03
2.005767824565999945e+03	8.239000000000000000e+03
2.006149294292999912e+03	-1.634600000000000000e+04
2.006530764019999879e+03	2.461000000000000000e+04
2.006912233746999846e+03	-2.862700000000000000e+04
2.007293703473999813e+03	-4.059000000000000000e+03
2.007675173201000007e+03	2.464000000000000000e+04
2.008056642927999974e+03	2.054900000000000000e+04
2.008438112654999941e+03	2.873000000000000000e+04
2.008819582381999908e+03	1.643500000000000000e+04
2.009201052108999875e+03	1.644600000000000000e+04
2.009582521835999842e+03	2.053600000000000000e+04
2.009963991562999809e+03	-1.632300000000000000e+04
2.010345461290000003e+03	-1.632700000000000000e+04
2.010726931016999970e+03	-2.452400000000000000e+04
2.011108400743999937e+03	-2.450700000000000000e+04
2.011489870470999904e+03	-2.451400000000000000e+04
2.011871340197999871e+03	4.155000000000000000e+03
2.012252809924999838e+03	-1.221500000000000000e+04
2.012634279651999805e+03	1.645500000000000000e+04
2.013015749378999999e+03	-2.454000000000000000e+04
2.013397219105999966e+03	2.463700000000000000e+04
2.013778688832999933e+03	-2.451200000000000000e+04
2.014160158559999900e+03	8.253000000000000000e+03
2.014541628286999867e+03	4.153000000000000000e+03
2.014923098013999834e+03	-1.224300000000000000e+04
2.015304567740999801e+03	1.800000000000000000e+01
2.015686037467999995e+03	-8.135000000000000000e+03
2.016067507194999962e+03	7.000000000000000000e+01
2.016448976921999929e+03	6.800000000000000000e+01
2.016830446648999896e+03	1.235400000000000000e+04
2.017211916375999863e+03	-2.040300000000000000e+04
2.017593386102999830e+03	8.273000000000000000e+03
2.017974855829999797e+03	-4.023000000000000000e+03
2.018356325556999991e+03	4.147000000000000000e+03
2.018737795283999958e+03	-3.271500000000000000e+04
2.019119265010999925e+03	-2.861300000000000000e+04
2.019500734737999892e+03	2.052100000000000000e+04
2.019882204464999859e+03	-2.453300000000000000e+04
2.020263674191999826e+03	-3.271300000000000000e+04
2.020645143918999793e+03	-8.143000000000000000e+03
2.021026613645999987e+03	-2.451800000000000000e+04
2.021408083372999954e+03	-1.223000000000000000e+04
2.021789553099999921e+03	-2.042200000000000000e+04
2.022171022826999888e+03	-8.133000000000000000e+03
2.022552492553999855e+03	4.138000000000000000e+03
2.022933962280999822e+03	-2.861700000000000000e+04
2.023315432007999789e+03	1.235100000000000000e+04
2.023696901734999983e+03	6.100000000000000000e+01
2.024078371461999950e+03	1.644900000000000000e+04
2.024459841188999917e+03	-3.271400000000000000e+04
2.024841310915999884e+03	2.872800000000000000e+04
2.025222780642999851e+03	-1.221900000000000000e+04
2.025604250369999818e+03	-4.033000000000000000e+03
2.025985720096999785e+03	-2.861100000000000000e+04
2.026367189823999979e+03	2.874400000000000000e+04
2.026748659550999946e+03	4.170000000000000000e+03
2.027130129277999913e+03	6.800000000000000000e+01
2.027511599004999880e+03	2.872000000000000000e+04
2.027893068731999847e+03	8.249000000000000000e+03
2.028274538458999814e+03	4.161000000000000000e+03
2.028656008186000008e+03	-2.861700000000000000e+04
2.029037477912999975e+03	-4.060000000000000000e+03
2.029418947639999942e+03	-2.454000000000000000e+04
2.029800417366999909e+03	-3.271400000000000000e+04
2.030181887093999876e+03	2.464400000000000000e+04
2.030563356820999843e+03	-1.221800000000000000e+04
2.030944826547999810e+03	-1.631600000000000000e+04
2.031326296275000004e+03	8.250000000000000000e+03
2.031707766001999971e+03	-2.451600000000000000e+04
2.032089235728999938e+03	-3.269800000000000000e+04
2.032470705455999905e+03	-1.631600000000000000e+04
2.032852175182999872e+03	-1.223900000000000000e+04
2.033233644909999839e+03	-2.863200000000000000e+04
2.033615114636999806e+03	1.234900000000000000e+04
2.033996584364000000e+03	1.645600000000000000e+04
2.034378054090999967e+03	7.100000000000000000e+01
2.034759523817999934e+03	-1.223100000000000000e+04
2.035140993544999901e+03	5.400000000000000000e+01
2.035522463271999868e+03	-4.053000000000000000e+03
2.035903932998999835e+03	-3.271100000000000000e+04
2.036285402725999802e+03	6.600000000000000000e+01
2.036666872452999996e+03	2.873000000000000000e+04
2.037048342179999963e+03	-1.223900000000000000e+04
2.037429811906999930e+03	2.052500000000000000e+04
2.037811281633999897e+03	-3.272300000000000000e+04
2.038192751360999864e+03	1.644100000000000000e+04
2.038574221087999831e+03	-2.862200000000000000e+04
2.038955690814999798e+03	-3.270600000000000000e+04
2.039337160541999992e+03	4.158000000000000000e+03
2.039718630268999959e+03	3.900000000000000000e+01
2.040100099995999926e+03	2.463500000000000000e+04
2.040481569722999893e+03	-1.633500000000000000e+04
2.040863039449999860e+03	2.053900000000000000e+04
2.041244509176999827e+03	1.645000000000000000e+04
2.041625978903999794e+03	-1.223300000000000000e+04
2.042007448630999988e+03	-1.631600000000000000e+04
2.042388918357999955e+03	1.236000000000000000e+04
2.042770388084999922e+03	-8.137000000000000000e+03
2.043151857811999889e+03	2.872400000000000000e+04
2.043533327538999856e+03	2.053600000000000000e+04
2.043914797265999823e+03	4.155000000000000000e+03
2.044296266992999790e+03	-3.270100000000000000e+04
2.044677736719999984e+03	4.156000000000000000e+03
2.045059206446999951e+03	-8.140000000000000000e+03
2.045440676173999918e+03	2.054700000000000000e+04
2.045822145900999885e+03	-1.222500000000000000e+04
2.046203615627999852e+03	1.642600000000000000e+04
2.046585085354999819e+03	2.873500000000000000e+04
2.046966555081999786e+03	7.300000000000000000e+01
2.047348024808999980e+03	-2.860200000000000000e+04
2.047729494535999947e+03	-2.863200000000000000e+04
2.048110964262999914e+03	-1.223000000000000000e+04
2.048492433989999881e+03	-1.632600000000000000e+04
2.048873903716999848e+03	8.261000000000000000e+03
2.049255373443999815e+03	2.465200000000000000e+04
2.049636843170999782e+03	-1.631200000000000000e+04
2.050018312897999749e+03	-3.270300000000000000e+04
2.050399782624999716e+03	2.463700000000000000e+04
2.050781252351999683e+03	8.246000000000000000e+03
2.051162722079000105e+03	8.262000000000000000e+03
2.051544191806000072e+03	-8.119000000000000000e+03
2.051925661533000039e+03	2.055000000000000000e+04
2.052307131260000006e+03	-1.632100000000000000e+04
2.052688600986999973e+03	4.160000000000000000e+03
2.053070070713999939e+03	1.644800000000000000e+04
2.053451540440999906e+03	-8.134000000000000000e+03
2.053833010167999873e+03	-2.041500000000000000e+04
2.054214479894999840e+03	-3.270000000000000000e+04
2.054595949621999807e+03	-1.633200000000000000e+04
2.054977419348999774e+03	2.872900000000000000e+04
2.055358889075999741e+03	6.200000000000000000e+01
2.055740358802999708e+03	2.871700000000000000e+04
2.056121828529999675e+03	8.259000000000000000e+03
2.056503298257000097e+03	4.165000000000000000e+03
2.056884767984000064e+03	5.900000000000000000e+01
2.057266237711000031e+03	5.100000000000000000e+01
2.057647707437999998e+03	2.873800000000000000e+04
2.058029177164999965e+03	1.235900000000000000e+04
2.058410646891999932e+03	-2.041900000000000000e+04
2.058792116618999898e+03	-2.042500000000000000e+04
2.059173586345999865e+03	-2.860600000000000000e+04
2.059555056072999832e+03	-4.048000000000000000e+03
2.059936525799999799e+03	8.256000000000000000e+03
2.060317995526999766e+03	-8.127000000000000000e+03
2.060699465253999733e+03	2.700000000000000000e+01
2.061080934980999700e+03	2.054800000000000000e+04
2.061462404708000122e+03	-2.041400000000000000e+04
2.061843874435000089e+03	1.235700000000000000e+04
2.062225344162000056e+03	7.600000000000000000e+01
2.062606813889000023e+03	-8.127000000000000000e+03
2.062988283615999990e+03	8.257000000000000000e+03
2.063369753342999957e+03	2.874700000000000000e+04
2.063751223069999924e+03	-3.270500000000000000e+04
2.064132692796999891e+03	-2.450900000000000000e+04
2.064514162523999858e+03	7.300000000000000000e+01
2.064895632250999824e+03	-4.035000000000000000e+03
2.065277101977999791e+03	2.056100000000000000e+04
2.065658571704999758e+03	2.056900000000000000e+04
2.066040041431999725e+03	-3.267800000000000000e+04
2.066421511158999692e+03	1.237300000000000000e+04
2.066802980886000114e+03	-2.450500000000000000e+04
2.067184450613000081e+03	6.000000000000000000e+01
2.067565920340000048e+03	1.645700000000000000e+04
2.067947390067000015e+03	-2.040900000000000000e+04
2.068328859793999982e+03	-2.452400000000000000e+04
2.068710329520999949e+03	4.161000000000000000e+03
2.069091799247999916e+03	1.235700000000000000e+04
2.069473268974999883e+03	1.644300000000000000e+04
2.069854738701999850e+03	-4.033000000000000000e+03
2.070236208428999817e+03	-2.452300000000000000e+04
2.070617678155999783e+03	-8.137000000000000000e+03
2.070999147882999750e+03	-1.221900000000000000e+04
2.071380617609999717e+03	4.162000000000000000e+03
2.071762087336999684e+03	1.235800000000000000e+04
2.072143557064000106e+03	-2.450700000000000000e+04
2.072525026791000073e+03	-3.274100000000000000e+04
2.072906496518000040e+03	7.300000000000000000e+01
2.073287966245000007e+03	2.055300000000000000e+04
2.073669435971999974e+03	-4.054000000000000000e+03
2.074050905698999941e+03	4.164000000000000000e+03
2.074432375425999908e+03	-4.032000000000000000e+03
2.074813845152999875e+03	-1.224000000000000000e+04
2.075195314879999842e+03	-2.451400000000000000e+04
2.075576784606999809e+03	2.873500000000000000e+04
2.075958254333999776e+03	-4.020000000000000000e+03
2.076339724060999743e+03	2.874800000000000000e+04
2.076721193787999709e+03	-2.860600000000000000e+04
2.077102663514999676e+03	-1.221800000000000000e+04
2.077484133242000098e+03	-4.040000000000000000e+03
2.077865602969000065e+03	2.464100000000000000e+04
2.078247072696000032e+03	-2.860000000000000000e+04
2.078628542422999999e+03	-3.272900000000000000e+04
2.079010012149999966e+03	-4.024000000000000000e+03
2.079391481876999933e+03	2.465100000000000000e+04
2.079772951603999900e+03	-1.225300000000000000e+04
2.080154421330999867e+03	1.645300000000000000e+04
2.080535891057999834e+03	-3.270100000000000000e+04
2.080917360784999801e+03	2.053700000000000000e+04
2.081298830511999768e+03	2.055000000000000000e+04
2.081680300238999735e+03	-8.137000000000000000e+03
2.082061769965999702e+03	8.258000000000000000e+03
2.082443239692999668e+03	-3.270100000000000000e+04
2.082824709420000090e+03	-1.224600000000000000e+04
2.083206179147000057e+03	1.236200000000000000e+04
2.083587648874000024e+03	2.874600000000000000e+04
2.083969118600999991e+03	2.054300000000000000e+04
2.084350588327999958e+03	2.053600000000000000e+04
2.084732058054999925e+03	-2.452200000000000000e+04
2.085113527781999892e+03	-2.041300000000000000e+04
2.085494997508999859e+03	2.054700000000000000e+04
2.085876467235999826e+03	-4.037000000000000000e+03
2.086257936962999793e+03	8.257000000000000000e+03
2.086639406689999760e+03	-2.042600000000000000e+04
2.087020876416999727e+03	-8.126000000000000000e+03
2.087402346143999694e+03	-2.860500000000000000e+04
2.087783815871000115e+03	1.232600000000000000e+04
2.088165285598000082e+03	4.154000000000000000e+03
2.088546755325000049e+03	7.000000000000000000e+01
2.088928225052000016e+03	-4.017000000000000000e+03
2.089309694778999983e+03	-3.268800000000000000e+04
2.089691164505999950e+03	2.054800000000000000e+04
2.090072634232999917e+03	-2.042100000000000000e+04
2.090454103959999884e+03	1.644800000000000000e+04
2.090835573686999851e+03	8.258000000000000000e+03
2.091217043413999818e+03	1.645600000000000000e+04
2.091598513140999785e+03	4.159000000000000000e+03
2.091979982867999752e+03	2.054100000000000000e+04
2.092361452594999719e+03	-2.861500000000000000e+04
2.092742922321999686e+03	-8.135000000000000000e+03
2.093124392049000107e+03	2.874500000000000000e+04
2.093505861776000074e+03	1.644900000000000000e+04
2.093887331503000041e+03	2.463700000000000000e+04
2.094268801230000008e+03	1.645600000000000000e+04
2.094650270956999975e+03	-1.223100000000000000e+04
2.095031740683999942e+03	-1.223100000000000000e+04
2.095413210410999909e+03	2.873100000000000000e+04
2.095794680137999876e+03	-4.038000000000000000e+03
2.096176149864999843e+03	-2.041000000000000000e+04
2.096557619591999810e+03	2.463500000000000000e+04
2.096939089318999777e+03	-2.041900000000000000e+04
2.097320559045999744e+03	-8.129000000000000000e+03
2.097702028772999711e+03	-2.861400000000000000e+04
2.098083498499999678e+03	1.236000000000000000e+04
2.098464968227000099e+03	1.644100000000000000e+04
2.098846437954000066e+03	7.200000000000000000e+01
2.099227907681000033e+03	1.236700000000000000e+04
2.099609377408000000e+03	-2.041600000000000000e+04
2.099990847134999967e+03	2.873900000000000000e+04
2.100372316861999934e+03	-8.118000000000000000e+03
2.100753786588999901e+03	-3.270200000000000000e+04
2.101135256315999868e+03	2.053500000000000000e+04
2.101516726042999835e+03	-8.134000000000000000e+03
2.101898195769999802e+03	-3.269000000000000000e+04
2.102279665496999769e+03	1.646000000000000000e+04
2.102661135223999736e+03	5.000000000000000000e+01
2.103042604950999703e+03	4.176000000000000000e+03
2.103424074677999670e+03	-4.019000000000000000e+03
2.103805544405000092e+03	-1.222000000000000000e+04
2.104187014132000058e+03	4.171000000000000000e+03
2.104568483859000025e+03	6.300000000000000000e+01
2.104949953585999992e+03	-4.020000000000000000e+03
2.105331423312999959e+03	1.236100000000000000e+04
2.105712893039999926e+03	-1.632100000000000000e+04
2.106094362766999893e+03	2.875200000000000000e+04
2.106475832493999860e+03	4.161000000000000000e+03
2.106857302220999827e+03	2.055600000000000000e+04
2.107238771947999794e+03	-2.449600000000000000e+04
2.107620241674999761e+03	2.462400000000000000e+04
2.108001711401999728e+03	8.200000000000000000e+01
2.108383181128999695e+03	-3.269500000000000000e+04
2.108764650856000117e+03	2.874900000000000000e+04
2.109146120583000084e+03	8.700000000000000000e+01
2.109527590310000051e+03	8.255000000000000000e+03
2.109909060037000017e+03	-2.858600000000000000e+04
2.110290529763999984e+03	-3.268300000000000000e+04
2.110671999490999951e+03	-1.221300000000000000e+04
2.111053469217999918e+03	-2.448300000000000000e+04
2.111434938944999885e+03	-2.449900000000000000e+04
2.111816408671999852e+03	-1.629100000000000000e+04
2.112197878398999819e+03	9.900000000000000000e+01
2.112579348125999786e+03	-8.130000000000000000e+03
2.112960817852999753e+03	1.239400000000000000e+04
2.113342287579999720e+03	4.199000000000000000e+03
2.113723757306999687e+03	1.070000000000000000e+02
2.114105227034000109e+03	1.241500000000000000e+04
2.114486696761000076e+03	-2.444400000000000000e+04
2.114868166488000043e+03	-2.035100000000000000e+04
2.115249636215000010e+03	-3.265300000000000000e+04
2.115631105941999976e+03	2.876400000000000000e+04
2.116012575668999943e+03	-8.086000000000000000e+03
2.116394045395999910e+03	2.466300000000000000e+04
2.116775515122999877e+03	9.600000000000000000e+01
2.117156984849999844e+03	1.238500000000000000e+04
2.117538454576999811e+03	-1.634400000000000000e+04
2.117919924303999778e+03	8.284000000000000000e+03
2.118301394030999745e+03	-8.110000000000000000e+03
2.118682863757999712e+03	-3.268700000000000000e+04
2.119064333484999679e+03	2.876200000000000000e+04
2.119445803212000101e+03	7.100000000000000000e+01
2.119827272939000068e+03	1.236700000000000000e+04
2.120208742666000035e+03	1.646100000000000000e+04
2.120590212393000002e+03	2.874100000000000000e+04
2.120971682119999969e+03	-8.109000000000000000e+03
2.121353151846999936e+03	-8.120000000000000000e+03
2.121734621573999902e+03	-2.040400000000000000e+04
2.122116091300999869e+03	8.272000000000000000e+03
2.122497561027999836e+03	2.873500000000000000e+04
2.122879030754999803e+03	-1.221500000000000000e+04
2.123260500481999770e+03	2.873200000000000000e+04
2.123641970208999737e+03	-2.860200000000000000e+04
2.124023439935999704e+03	4.170000000000000000e+03
2.124404909662999671e+03	-3.271800000000000000e+04
2.124786379390000093e+03	-3.268800000000000000e+04
2.125167849117000060e+03	2.465400000000000000e+04
2.125549318844000027e+03	8.221000000000000000e+03
2.125930788570999994e+03	1.645500000000000000e+04
2.126312258297999961e+03	-3.271100000000000000e+04
2.126693728024999928e+03	-1.631700000000000000e+04
2.127075197751999895e+03	4.167000000000000000e+03
2.127456667478999861e+03	1.644000000000000000e+04
2.127838137205999828e+03	2.465200000000000000e+04
2.128219606932999795e+03	2.874600000000000000e+04
2.128601076659999762e+03	2.873000000000000000e+04
2.128982546386999729e+03	2.054800000000000000e+04
2.129364016113999696e+03	4.158000000000000000e+03
2.129745485841000118e+03	2.873100000000000000e+04
2.130126955568000085e+03	2.873000000000000000e+04
2.130508425295000052e+03	2.055100000000000000e+04
2.130889895022000019e+03	-2.449900000000000000e+04
2.131271364748999986e+03	-2.450600000000000000e+04
2.131652834475999953e+03	-2.451100000000000000e+04
2.132034304202999920e+03	-2.041400000000000000e+04
2.132415773929999887e+03	-1.634300000000000000e+04
2.132797243656999854e+03	-8.120000000000000000e+03
2.133178713383999821e+03	-2.859900000000000000e+04
2.133560183110999787e+03	5.600000000000000000e+01
2.133941652837999754e+03	-1.223200000000000000e+04
2.134323122564999721e+03	-3.271500000000000000e+04
2.134704592291999688e+03	-3.272400000000000000e+04
2.135086062019000110e+03	-8.144000000000000000e+03
2.135467531746000077e+03	-2.861600000000000000e+04
2.135849001473000044e+03	1.235500000000000000e+04
2.136230471200000011e+03	1.644900000000000000e+04
2.136611940926999978e+03	1.235300000000000000e+04
2.136993410653999945e+03	-2.860800000000000000e+04
2.137374880380999912e+03	1.643800000000000000e+04
2.137756350107999879e+03	-3.271200000000000000e+04
2.138137819834999846e+03	4.152000000000000000e+03
2.138519289561999813e+03	-2.451100000000000000e+04
2.138900759288999780e+03	-3.270100000000000000e+04
2.139282229015999746e+03	8.237000000000000000e+03
2.139663698742999713e+03	1.644800000000000000e+04
2.140045168469999680e+03	-1.221600000000000000e+04
2.140426638197000102e+03	-1.221900000000000000e+04
2.140808107924000069e+03	-1.222800000000000000e+04
2.141189577651000036e+03	6.800000000000000000e+01
2.141571047378000003e+03	-2.450400000000000000e+04
2.141952517104999970e+03	-8.124000000000000000e+03
2.142333986831999937e+03	1.644900000000000000e+04
2.142715456558999904e+03	1.235800000000000000e+04
2.143096926285999871e+03	-2.860700000000000000e+04
2.143478396012999838e+03	1.234100000000000000e+04
2.143859865739999805e+03	-8.145000000000000000e+03
2.144241335466999772e+03	-8.135000000000000000e+03
2.144622805193999739e+03	8.259000000000000000e+03
2.145004274920999706e+03	-3.270400000000000000e+04
2.145385744647999672e+03	1.235000000000000000e+04
2.145767214375000094e+03	-4.033000000000000000e+03
2.146148684102000061e+03	-1.223800000000000000e+04
2.146530153829000028e+03	-2.452400000000000000e+04
2.146911623555999995e+03	-4.050000000000000000e+03
2.147293093282999962e+03	1.644400000000000000e+04
2.147674563009999929e+03	1.645300000000000000e+04
2.148056032736999896e+03	2.463900000000000000e+04
2.148437502463999863e+03	2.054400000000000000e+04
2.148818972190999830e+03	1.645600000000000000e+04
2.149200441917999797e+03	-4.029000000000000000e+03
2.149581911644999764e+03	5.100000000000000000e+01
2.149963381371999731e+03	-4.051000000000000000e+03
2.150344851098999698e+03	5.300000000000000000e+01
2.150726320825999665e+03	2.873300000000000000e+04
2.151107790553000086e+03	2.053400000000000000e+04
2.151489260280000053e+03	1.642900000000000000e+04
2.151870730007000020e+03	2.052600000000000000e+04
2.152252199733999987e+03	2.871000000000000000e+04
2.152633669460999954e+03	-1.633200000000000000e+04
2.153015139187999921e+03	1.644000000000000000e+04
2.153396608914999888e+03	-1.631500000000000000e+04
2.153778078641999855e+03	-1.221500000000000000e+04
2.154159548368999822e+03	2.055200000000000000e+04
2.154541018095999789e+03	1.645400000000000000e+04
2.154922487822999756e+03	8.257000000000000000e+03
2.155303957549999723e+03	-2.452100000000000000e+04
2.155685427276999690e+03	2.873500000000000000e+04
2.156066897004000111e+03	-1.632300000000000000e+04
2.156448366731000078e+03	5.600000000000000000e+01
2.156829836458000045e+03	6.200000000000000000e+01
2.157211306185000012e+03	2.054500000000000000e+04
2.157592775911999979e+03	-2.861300000000000000e+04
2.157974245638999946e+03	-3.271700000000000000e+04
2.158355715365999913e+03	-8.124000000000000000e+03
2.158737185092999880e+03	4.161000000000000000e+03
2.159118654819999847e+03	-3.272300000000000000e+04
2.159500124546999814e+03	4.166000000000000000e+03
2.159881594273999781e+03	1.645000000000000000e+04
2.160263064000999748e+03	-4.040000000000000000e+03
2.160644533727999715e+03	-3.270000000000000000e+04
2.161026003454999682e+03	-2.043200000000000000e+04
2.161407473182000103e+03	-2.450800000000000000e+04
2.161788942909000070e+03	-3.269600000000000000e+04
2.162170412636000037e+03	-8.132000000000000000e+03
2.162551882363000004e+03	2.466100000000000000e+04
2.162933352089999971e+03	4.187000000000000000e+03
2.163314821816999938e+03	-2.858500000000000000e+04
2.163696291543999905e+03	-1.221200000000000000e+04
2.164077761270999872e+03	-2.860200000000000000e+04
2.164459230997999839e+03	8.259000000000000000e+03
2.164840700724999806e+03	-2.044000000000000000e+04
2.165222170451999773e+03	-3.271000000000000000e+04
2.165603640178999740e+03	2.464700000000000000e+04
2.165985109905999707e+03	2.464900000000000000e+04
2.166366579632999674e+03	4.163000000000000000e+03
2.166748049360000095e+03	4.134000000000000000e+03
2.167129519087000062e+03	4.151000000000000000e+03
2.167510988814000029e+03	1.234400000000000000e+04
2.167892458540999996e+03	2.053600000000000000e+04
2.168273928267999963e+03	2.873000000000000000e+04
2.168655397994999930e+03	4.158000000000000000e+03
2.169036867721999897e+03	-2.861100000000000000e+04
2.169418337448999864e+03	-2.862200000000000000e+04
2.169799807175999831e+03	2.462300000000000000e+04
2.170181276902999798e+03	-3.271900000000000000e+04
2.170562746629999765e+03	8.230000000000000000e+03
2.170944216356999732e+03	2.871900000000000000e+04
2.171325686083999699e+03	-2.453300000000000000e+04
2.171707155810999666e+03	-2.045400000000000000e+04
2.172088625538000088e+03	1.644100000000000000e+04
2.172470095265000054e+03	2.873800000000000000e+04
2.172851564992000021e+03	2.874100000000000000e+04
2.173233034718999988e+03	-1.222400000000000000e+04
2.173614504445999955e+03	1.233900000000000000e+04
2.173995974172999922e+03	4.139000000000000000e+03
2.174377443899999889e+03	-1.224900000000000000e+04
2.174758913626999856e+03	2.873000000000000000e+04
2.175140383353999823e+03	2.873300000000000000e+04
2.175521853080999790e+03	-8.138000000000000000e+03
2.175903322807999757e+03	-2.452700000000000000e+04
2.176284792534999724e+03	2.463200000000000000e+04
2.176666262261999691e+03	-2.861200000000000000e+04
2.177047731989000113e+03	6.500000000000000000e+01
2.177429201716000080e+03	-2.860600000000000000e+04
2.177810671443000047e+03	-4.028000000000000000e+03
2.178192141170000014e+03	-2.041100000000000000e+04
2.178573610896999980e+03	2.873600000000000000e+04
2.178955080623999947e+03	-4.052000000000000000e+03
2.179336550350999914e+03	-4.040000000000000000e+03
2.179718020077999881e+03	4.165000000000000000e+03
2.180099489804999848e+03	-4.024000000000000000e+03
2.180480959531999815e+03	-4.028000000000000000e+03
2.180862429258999782e+03	-1.223300000000000000e+04
2.181243898985999749e+03	-2.861500000000000000e+04
2.181625368712999716e+03	4.144000000000000000e+03
2.182006838439999683e+03	2.053600000000000000e+04
2.182388308167000105e+03	4.160000000000000000e+03
2.182769777894000072e+03	-2.862200000000000000e+04
2.183151247621000039e+03	-1.632700000000000000e+04
2.183532717348000006e+03	2.463700000000000000e+04
2.183914187074999973e+03	-8.143000000000000000e+03
2.184295656801999939e+03	6.700000000000000000e+01
2.184677126528999906e+03	-4.031000000000000000e+03
2.185058596255999873e+03	1.643200000000000000e+04
2.185440065982999840e+03	-4.030000000000000000e+03
2.185821535709999807e+03	-2.041500000000000000e+04
2.186203005436999774e+03	-2.451900000000000000e+04
2.186584475163999741e+03	-2.450500000000000000e+04
2.186965944890999708e+03	1.235900000000000000e+04
2.187347414617999675e+03	-8.132000000000000000e+03
2.187728884345000097e+03	2.461300000000000000e+04
2.188110354072000064e+03	2.052500000000000000e+04
2.188491823799000031e+03	4.162000000000000000e+03
2.188873293525999998e+03	-2.041000000000000000e+04
2.189254763252999965e+03	-8.123000000000000000e+03
2.189636232979999932e+03	8.259000000000000000e+03
2.190017702706999899e+03	-4.030000000000000000e+03
2.190399172433999865e+03	-3.270100000000000000e+04
2.190780642160999832e+03	2.463500000000000000e+04
2.191162111887999799e+03	1.645100000000000000e+04
2.191543581614999766e+03	1.645600000000000000e+04
2.191925051341999733e+03	1.645000000000000000e+04
2.192306521068999700e+03	2.052200000000000000e+04
2.192687990795999667e+03	-1.632400000000000000e+04
2.193069460523000089e+03	-2.860300000000000000e+04
2.193450930250000056e+03	-8.118000000000000000e+03
2.193832399977000023e+03	-4.023000000000000000e+03
2.194213869703999990e+03	-1.222500000000000000e+04
2.194595339430999957e+03	2.872400000000000000e+04
2.194976809157999924e+03	8.241000000000000000e+03
2.195358278884999891e+03	1.644600000000000000e+04
2.195739748611999858e+03	-8.128000000000000000e+03
2.196121218338999824e+03	2.051700000000000000e+04
2.196502688065999791e+03	-2.860900000000000000e+04
2.196884157792999758e+03	-2.041300000000000000e+04
2.197265627519999725e+03	8.250000000000000000e+03
2.197647097246999692e+03	1.235300000000000000e+04
2.198028566974000114e+03	4.167000000000000000e+03
2.198410036701000081e+03	1.235600000000000000e+04
2.198791506428000048e+03	-2.041900000000000000e+04
2.199172976155000015e+03	1.235100000000000000e+04
2.199554445881999982e+03	-2.041700000000000000e+04
2.199935915608999949e+03	1.234400000000000000e+04
2.200317385335999916e+03	-2.453700000000000000e+04
2.200698855062999883e+03	-2.454700000000000000e+04
2.201080324789999850e+03	-2.452200000000000000e+04
2.201461794516999817e+03	-2.451800000000000000e+04
2.201843264243999784e+03	-1.634000000000000000e+04
2.202224733970999750e+03	1.643900000000000000e+04
2.202606203697999717e+03	2.053100000000000000e+04
2.202987673424999684e+03	8.251000000000000000e+03
2.203369143152000106e+03	1.235900000000000000e+04
2.203750612879000073e+03	-4.030000000000000000e+03
2.204132082606000040e+03	-4.038000000000000000e+03
2.204513552333000007e+03	1.645700000000000000e+04
2.204895022059999974e+03	2.874300000000000000e+04
2.205276491786999941e+03	6.100000000000000000e+01
2.205657961513999908e+03	-2.450900000000000000e+04
2.206039431240999875e+03	-3.270500000000000000e+04
2.206420900967999842e+03	4.131000000000000000e+03
2.206802370694999809e+03	-2.451700000000000000e+04
2.207183840421999776e+03	-2.862100000000000000e+04
2.207565310148999743e+03	-1.224200000000000000e+04
2.207946779875999709e+03	-4.042000000000000000e+03
2.208328249602999676e+03	2.052900000000000000e+04
2.208709719330000098e+03	-2.042300000000000000e+04
2.209091189057000065e+03	-2.041900000000000000e+04
2.209472658784000032e+03	-4.037000000000000000e+03
2.209854128510999999e+03	1.644300000000000000e+04
2.210235598237999966e+03	7.100000000000000000e+01
2.210617067964999933e+03	-4.024000000000000000e+03
2.210998537691999900e+03	2.053100000000000000e+04
2.211380007418999867e+03	-1.221500000000000000e+04
2.211761477145999834e+03	2.056100000000000000e+04
2.212142946872999801e+03	-2.859800000000000000e+04
2.212524416599999768e+03	-1.227000000000000000e+04
2.212905886326999735e+03	2.873900000000000000e+04
