10.000	1.002	0.000	98999999999999993426744560981400092672.0
17.783	1.002	0.000	98999999999999993426744560981400092672.0
31.623	1.002	0.001	98999999999999993426744560981400092672.0
56.234	1.003	0.001	23.6
100.000	1.003	0.002	21.6
177.828	1.002	0.002	54.0
316.228	1.003	0.003	205.0
562.341	1.003	0.005	109.0
1000.000	1.004	0.009	166.0
1778.279	1.003	0.023	170.0
3162.278	1.004	0.064	164.0
5623.413	1.003	0.189	147.0
10000.000	1.004	0.527	123.0
17782.794	1.002	1.126	88.0
31622.777	1.003	1.617	52.0
56234.133	1.005	1.804	28.2
100000.000	1.007	1.875	12.7
177827.941	1.006	1.890	2.0
316227.766	1.006	1.890	-9.0
562341.325	1.004	1.870	-22.0
1000000.000	1.000	1.788	-42.0
1778279.410	0.995	1.522	-72.0
3162277.660	0.985	0.958	-126.0
5623413.252	0.968	0.467	174.0
10000000.000	0.936	0.265	110.0
